nch,z,interval,mag,share_soft,share_top2,share_stiff,c_soft,floor
100,1000,1,0.030418836906539282,0.16640737394852528,0.47392709820301904,1.5572516436805628e-4,-0.01240877437314381,0.024535362138094628
100,10000,0.01,0.012444774920508241,0.3256185753922278,0.332442221090695,0.016392156245742265,-0.007101361678359897,0.02434428381121184
100,10000,0.02,0.023267760822626354,0.12848703364704,0.42857548088043906,0.004106998803443614,-0.008340349351401504,0.024526860741126186
100,10000,0.05,0.017029455344368002,0.04520687728074167,0.35386523004322445,0.540266021693123,-0.0036207872924405955,0.024516168141842775
100,10000,0.1,0.01907586877504664,0.1769891053146067,0.2146317852298056,0.18215629317729423,-0.008025231943805325,0.02439201000632891
100,10000,0.2,0.017504594170338332,0.2458698980966512,0.286711070926099,0.2460158503105483,-0.008679700246453242,0.02460066910344964
100,10000,0.5,0.013908073681350051,0.3150909360842163,0.7810590151573276,0.07965961347803455,-0.007807013637611941,0.02445058380124818
100,10000,1,0.015054580887472035,0.019665325226943475,0.9236016912536492,0.052379929871467223,0.0021111507022490215,0.024555206615800275
100,100000,0.01,0.020363102553824577,0.13843533685723136,0.7085049262975247,0.11555992440151062,-0.0075764790972735535,0.0245214224207558
100,100000,0.02,0.039910989717747286,0.12082004385102552,0.5237664269650888,0.06887615207684984,-0.013872731861531583,0.024511919657071547
100,100000,0.05,0.021881850226177033,0.014109873792582073,0.7666900237065793,0.0011134305383816432,-0.002599235355073811,0.02441057500657886
100,100000,0.1,0.027059440882788985,0.001125348998966536,0.0021730975541495315,0.04772172563321248,-9.077420064090623e-4,0.02438440539390459
100,100000,0.2,0.0270442513046385,0.1619232032207423,0.19304042412362413,0.003355756877184978,-0.010882520807424741,0.02457896384916422
100,100000,0.5,0.021181908602194727,0.38999867877185657,0.3987768549098378,0.22783770832381559,-0.013228075275437743,0.02443134251494407
100,100000,1,0.03591084152011471,0.031765636176977766,0.03477333322378399,0.013749524407203645,0.006400359391299684,0.024458920021334946
200,0.05,0.01,0.017013868743601102,0.10878687219553282,0.13098477599464847,0.005981279394406898,0.0056116596524449745,0.02511841431716114
200,0.05,0.02,0.030138755379173342,0.09702824854803607,0.17166177737458327,0.02220104849584133,0.009388028721117709,0.02519051882910757
200,0.05,0.05,0.025704276151045688,0.0720567326414611,0.5767250941871475,0.025200532466790333,0.0068998978477397095,0.02488832856563056
200,0.05,0.1,0.02940287156862757,0.0702983496462974,0.079740230005989,1.6094031581723135e-4,-0.007795829130517779,0.024729890054135
200,0.05,0.2,0.021677125214534243,0.07496796471907503,0.09431923786375829,0.007058923415258284,0.005935257240493041,0.024530008483586344
200,0.05,0.5,0.023939288315322275,0.3874864881273813,0.5456945158887226,3.1221612387711563e-4,-0.014901826983358018,0.024455342293780116
200,0.05,1,0.03799556183375269,0.056075964863390906,0.08774151915250682,0.006744589535548849,0.008997487421982732,0.02436118815456979
200,0.1,0.01,0.02961729157731638,0.02691342727407131,0.10976158978236607,0.019351212816220768,0.004858809187810866,0.024932264488762287
200,0.1,0.02,0.01155820093580575,0.0020701877515235103,0.40550264951390363,0.17990459240609546,5.258902361417149e-4,0.02481507439323608
200,0.1,0.05,0.01762510803456216,0.3003319828148568,0.7573730806849568,0.13623997392460963,0.009659009192580757,0.02479772656118902
200,0.1,0.1,0.01720401674662139,0.22156128345737822,0.7657827068812655,0.18792503702152152,0.008097981732704831,0.024700613474536667
200,0.1,0.2,0.025227581995630185,0.007062289520245016,0.02282226849254772,0.08876380848238923,0.0021200611379012997,0.02447152425778307
200,0.1,0.5,0.0238900137174306,0.22498581842415374,0.5528505310318426,0.0635109634833067,0.01133167137184189,0.024341588185548498
200,0.1,1,0.017396862702244626,0.12779499803767028,0.12973379798865192,0.1983279299329525,-0.006219104635419776,0.024594936653070543
200,0.2,0.01,0.03448937140937888,0.19888765823923624,0.30790384268259585,0.02004787172816275,-0.015381163769284447,0.024782745710967433
200,0.2,0.02,0.010256221101796933,0.05305226996788015,0.20965103635388502,0.09392594250884839,-0.002362323445246576,0.024592578434337084
200,0.2,0.05,0.03493212748519139,0.03225909143333611,0.21885824031384538,0.4667165392971617,0.006274095171163777,0.024758176199323474
200,0.2,0.1,0.02031338594811967,0.35126234460321853,0.3527032875546059,0.0699864503458256,0.012039213549753036,0.024541165333941573
200,0.2,0.2,0.03249057339386209,0.026779951664398227,0.07233179932954718,0.7687182699673176,0.005316946253398064,0.024481331093832874
200,0.2,0.5,0.025443270262652903,0.09640816002227,0.625676015107107,2.7097060882127673e-5,-0.007900049786672218,0.02441694117987418
200,0.2,1,0.02599478275692534,0.50211270230409,0.688920338185436,0.053748341453271155,0.018419879992440425,0.024388102271080694
200,0.5,0.01,0.028179311126218447,0.001533104723187309,0.7723072650419665,0.003208464694493995,0.0011033575799491335,0.024839190594857057
200,0.5,0.02,0.02679171019673554,0.034247812010326305,0.8081424294238396,0.005197064373365097,0.004958117929537298,0.024578582717297324
200,0.5,0.05,0.023589929099413993,0.4260875763745845,0.4555935654014951,0.08819244290657345,0.015398416818338779,0.024682869162533164
200,0.5,0.1,0.02668757501815208,0.0515318668606111,0.34535415703557737,0.20789799969279157,-0.006058248050031284,0.024620293383143175
200,0.5,0.2,0.03313218796318073,0.014731310024412836,0.02296615319155103,8.604640628496162e-5,-0.004021340068892759,0.024507337738729002
200,0.5,0.5,0.02076810567702535,0.007315863204821023,0.020758180912097746,0.051542870126127176,0.0017763546334045605,0.024459145756977305
200,0.5,1,0.018242537764986355,0.05320831276131596,0.06206667805080495,0.0030901607738171907,-0.004207992894463903,0.02462862194789558
200,1,0.01,0.020815853163681168,0.22436913785504414,0.23452767004106878,0.0033964449585274273,0.009859974125445288,0.024630041062933785
200,1,0.02,0.03875849896803619,0.4591478067839036,0.6869273023738878,0.0011390079998243581,0.02626293183720536,0.024558989905934664
200,1,0.05,0.032355670022367354,1.4712040243094012e-7,0.0504825391490812,8.877046181138734e-5,-1.2410430583515193e-5,0.024611778625823116
200,1,0.1,0.019968948653481408,0.2472305711656721,0.5524501918604746,0.049074606872472885,-0.009929017733751107,0.02449908095690021
200,1,0.2,0.0209596183122522,0.2644180874629493,0.7284642859182238,0.01263512769566733,0.010777770943457485,0.02442064069343322
200,1,0.5,0.023108566086033868,0.004885370585810995,0.019903275699877383,0.2746812697371699,0.0016151830725003695,0.024575362358931405
200,1,1,0.03153920527774306,0.08894334230061585,0.24846035099376648,0.05054471642595684,-0.009406054016435425,0.02464422980910059
200,10,0.01,0.030292479320084525,0.08925415290236534,0.24337992928457722,0.25923816944543204,-0.009050009525981064,0.024534802448406282
200,10,0.02,0.011924267930188966,0.3084705034018103,0.3898183790686871,0.1792764317707511,-0.006622752829624001,0.024594966637190605
200,10,0.05,0.014489987576136999,0.2523637063284506,0.2612463750560554,0.10947237768908302,0.007279163286752565,0.024565936920683096
200,10,0.1,0.023802214571692074,0.014865548176256222,0.26657496484118137,0.07754332262779806,-0.002902069643030605,0.024448423321643153
200,10,0.2,0.013580692225236937,0.3044720201020812,0.5561171179385325,0.002004003223562304,0.007493687898678631,0.02452275241339878
200,10,0.5,0.013124866272893795,0.1967592780620394,0.42662019997159706,0.21316485825737871,0.005821869916284775,0.024564347413763916
200,10,1,0.02338745715679681,0.03556102695133691,0.6061360690897174,0.24724359735267587,-0.0044103205109392385,0.024445016100150155
500,0.05,0.01,0.024523990637274583,0.6404936764797634,0.8118861085681953,0.027772894390882923,0.019626757874532726,0.024948072658478967
500,0.05,0.02,0.024910344487899964,0.0257079400967695,0.37197957967323686,0.025412683904042697,-0.003994048857617107,0.024841515853567735
500,0.05,0.05,0.027529734044652535,0.09803280104008887,0.23872184503343094,0.08055253965448171,0.008619612091113846,0.02477044585088393
500,0.05,0.1,0.024917145820369326,0.019465690630753835,0.022821163062175555,0.28945801605153615,0.003476427704005938,0.024621906142762766
500,0.05,0.2,0.021269425585251422,0.004372906818496286,0.35356741059787844,0.015788188095701823,0.0014065036800562545,0.024461025006441085
500,0.05,0.5,0.025218227933136498,0.029283509298285385,0.03511753501867856,0.1291155264202135,0.004315450367929685,0.024388810316870256
500,0.05,1,0.01321360939393007,0.305561418486658,0.4073080830781421,0.10950790989012565,-0.007304167488681221,0.0245225131747393
500,0.1,0.01,0.042020895837589355,0.8928759833578913,0.8932365788707594,0.019229287498467435,0.03970643329983368,0.024801505145179377
500,0.1,0.02,0.041451451048232106,0.21977504927761868,0.3217832490645393,0.5428162950617388,0.019432511397710614,0.02485746677964971
500,0.1,0.05,0.04031829977873977,0.3660379377572439,0.3812944070402947,0.03993021735966934,-0.02439300246015876,0.024620001244571216
500,0.1,0.1,0.028002575144988478,0.08161101209583257,0.2550932674724516,0.08059508972047465,0.007999675180586939,0.02452455229039829
500,0.1,0.2,0.02509482132487216,0.015542048090696186,0.31639559520245925,0.5302748815587379,0.0031285149314169707,0.024498005698026532
500,0.1,0.5,0.025509569445823978,0.26086532535859586,0.3726014625925919,0.0053799438418133914,-0.01302900667240223,0.02457997026437278
500,0.1,1,0.017693420489023413,5.763362288641259e-4,0.16880466988496814,0.7241111013567948,-4.247660119608899e-4,0.02447371433847399
500,0.2,0.01,0.006617691198722621,0.28133676485103704,0.2815967825793212,0.4571954234016489,-0.003510102044982558,0.024606603236241937
500,0.2,0.02,0.01981623893717302,0.0018325971688371607,0.7407887040817392,0.02614695121545277,8.483102915630884e-4,0.02465632815640549
500,0.2,0.05,0.02136600083089464,0.2639524478129929,0.26720751874647614,0.2055286828699551,0.010977061259702011,0.02467309262075501
500,0.2,0.1,0.011413425985412251,0.15882257617790915,0.5103471868499307,0.019111806326776625,-0.004548541326584613,0.024561635643053487
500,0.2,0.2,0.027878170300618673,0.350724313865672,0.3842320050413291,0.0014394716199848901,0.016510004965936048,0.024362830243192305
500,0.2,0.5,0.026236855763644693,0.11130087584736224,0.3328873271634897,0.10643492438110416,0.008753083646901232,0.024521975918322843
500,0.2,1,0.022960894555508062,0.02384451016007984,0.17031825203721893,0.04241730924716427,-0.0035455450400198596,0.024492664746509876
500,0.5,0.01,0.02157548624783,0.05008316101294938,0.14650670906326502,0.003525789944223041,-0.0048284357639579965,0.02442613989838339
500,0.5,0.02,0.018833662496141074,0.10923884111685471,0.49123872687987913,0.432332348722905,-0.006224770234118252,0.0246225937977745
500,0.5,0.05,0.01980761031974581,0.1473399173849193,0.18603806151924804,0.046147498879281795,0.007603127868109059,0.024501236915155693
500,0.5,0.1,0.023475202643320047,0.0066445203799168386,0.2156699764140594,0.23913298062354424,-0.0019135559668109696,0.02439998290176456
500,0.5,0.2,0.013576456846377887,0.5518631272527171,0.6944987068232418,0.08857841997581192,-0.010085609115337395,0.024480924109325605
500,0.5,0.5,0.020739738602044134,0.11897674650236213,0.5813471886696654,4.783858991125932e-6,-0.007153759286723578,0.0244712075021534
500,0.5,1,0.03235929683538489,0.22053638566172698,0.37287146090030926,0.028110881331186402,-0.015196347012310143,0.024370383661096316
500,1,0.01,0.022016140380372327,0.03540545132533448,0.1226510587150474,0.06964542225663292,-0.004142631023018451,0.02455099850687778
500,1,0.02,0.030060409906218572,0.006542686022981103,0.10138943001513498,0.02405973670637604,-0.00243149252111177,0.024585923741119276
500,1,0.05,0.018484617454122287,0.049409533897184235,0.5565480107093059,0.036811997283415374,0.004108807980925442,0.02448524940844409
500,1,0.1,0.014760578432494816,0.21086969740830386,0.21484712960587127,0.44661940489293966,0.00677813889867585,0.024545354481900334
500,1,0.2,0.01695085195258101,0.4010285794812277,0.4711889311309114,0.23353173590289578,0.010734435054118207,0.024509881692400502
500,1,0.5,0.015216457941446968,0.0696607454797848,0.4845931812171107,0.025211634115641084,0.004016128766277561,0.024459184406504998
500,1,1,0.020749926000373755,0.0887257265664425,0.11473734240907803,0.018147289208828625,0.006180752233338567,0.02442629894083846
500,10,0.01,0.02386666936611842,0.001993278337662449,0.32950243115370387,9.332986707159497e-6,0.0010655548010465865,0.024400947735370954
500,10,0.02,0.02746052738443857,0.28227036258271065,0.28446726981057685,0.4112174268105389,-0.014589537151061397,0.02451839374369726
500,10,0.05,0.02489805935786721,0.3177200840108855,0.6048680880015338,0.205550804319253,0.014034205526187622,0.024395909148456005
500,10,0.1,0.03441569466565081,0.3148118605353781,0.36178130913295264,0.175741651407883,-0.0193099915191775,0.024423317775778598
500,10,0.2,0.032370484325178674,0.2689792469805615,0.33449315383786254,0.46197339125326325,-0.016788372008623462,0.02449929423841685
500,10,0.5,0.019661482470818163,0.008096157596522123,0.050535506680931035,0.6257090968774266,0.0017691136650952136,0.024502770116484617
500,10,1,0.01851213113861225,0.07452720237601883,0.12085341988773414,0.3306761613858034,0.005053750852028794,0.024583005476268217
1000,0.05,0.01,0.042954024726276116,0.2834763965569454,0.30326179377753787,0.011001835459585026,0.022869797257551942,0.024871599909662933
1000,0.05,0.02,0.019077127468798482,0.01580656510258403,0.17898314532533374,0.10920743469369328,-0.0023984558789473323,0.024774157381118638
1000,0.05,0.05,0.020296905957141738,0.26780164299985343,0.28539475640574336,0.20971944900402018,0.010503558486684742,0.024564866688197007
1000,0.05,0.1,0.028136705515416905,0.16615660126221382,0.440520919243457,0.38013467822695646,0.011469171457604413,0.024503513825633354
1000,0.05,0.2,0.020724706689876058,0.005315199020145546,0.028453956804662218,0.0683649998939878,-0.0015109432686123256,0.024562191801738773
1000,0.05,0.5,0.024342039798944025,0.09971946308688467,0.21298205358610087,0.02140095933300526,0.007686823937435864,0.02440156824945081
1000,0.05,1,0.03187389169796168,0.06932253937907512,0.2289681169296708,0.009362894827768965,-0.008392132346823348,0.024518802803525277
1000,0.1,0.01,0.026381286153093583,0.021637990891767846,0.04247516662042767,0.2614026054699091,0.003880649610972751,0.024681440574164597
1000,0.1,0.02,0.022431327169316628,0.007557954030673928,0.012013024719262631,0.044275451351693085,0.001950100945242126,0.024632757967308835
1000,0.1,0.05,0.022247680424801276,0.03709910930175748,0.1896048999584311,0.04408489052421298,0.004285154441507909,0.024641546001526918
1000,0.1,0.1,0.026608511257322175,0.3108538501227719,0.4949583160264508,0.11641294320667885,-0.014835380918255276,0.024554574502129483
1000,0.1,0.2,0.02542273140806817,0.027737295604092486,0.5194107676802238,0.039386940488555774,0.004234033273339775,0.02451862454502686
1000,0.1,0.5,0.024637009421323616,0.5143706483126318,0.5631943212622647,0.3787413406342586,0.017669573985212732,0.02428205018263782
1000,0.1,1,0.030592126492416633,0.002228105185068419,0.12881579866661658,0.7612247101417688,0.0014440343061810118,0.024580994995905568
1000,0.2,0.01,0.04396486608790464,0.018396009451539172,0.4625592087027135,0.11421734016247495,-0.0059630378594733744,0.024658619452091555
1000,0.2,0.02,0.015972213454228504,0.13054163397954707,0.1352865685151185,0.16890431513843915,0.005770847897330745,0.024507164721891763
1000,0.2,0.05,0.017581792696355656,0.07407569451765551,0.4031196374543931,0.220353044294956,0.004785210214127531,0.024561919899413413
1000,0.2,0.1,0.01362543712810102,0.05492717385927878,0.06170135484432701,0.0572321682563887,-0.003193331986103388,0.02466488904450865
1000,0.2,0.2,0.05371499158913781,0.020566192352719274,0.46695913778400816,0.2614608288859536,0.00770322279346184,0.024366469267716972
1000,0.2,0.5,0.014634636377180448,0.011927196172436332,0.30324221722022804,0.006434383553550758,-0.0015982735682562503,0.024380868711168933
1000,0.2,1,0.034328960687804375,0.27930714936709733,0.362208190139696,0.034241196804999,-0.018142690065769705,0.0247466127639341
1000,0.5,0.01,0.025485091168950542,0.722690488111689,0.7346001454644854,0.013255652313107488,-0.021665182956522217,0.024632794449189005
1000,0.5,0.02,0.027310620068474144,0.3356941980967396,0.3371028079600564,0.18147274225532195,0.01582353376993542,0.024704825248028695
1000,0.5,0.05,0.023184593089361133,0.3115964658463161,0.3796325880566922,5.624406851578389e-4,0.012941831456810868,0.024540591855673224
1000,0.5,0.1,0.019608206984842065,0.554581393628799,0.5553778939646564,0.23546418794075755,0.014602275234388052,0.02451042093416514
1000,0.5,0.2,0.017649746345131865,0.012517894413441708,0.012623978117487259,0.014668933913494487,0.001974713568540856,0.02445444006689984
1000,0.5,0.5,0.022170479673509963,0.13276367102411996,0.2438244028002512,4.322797449358844e-4,-0.008078202129767181,0.02447890885703177
1000,0.5,1,0.021139390784568977,0.3777733093349298,0.4112009463517856,0.047900306643089335,-0.0129929600333463,0.024479332895434424
1000,1,0.01,0.02920528300102733,0.41422106809598264,0.4293909599335489,0.31812039392279684,-0.018796522592050963,0.024492795386623415
1000,1,0.02,0.020560943517969096,0.031195646457433633,0.054978853148046104,0.46906408934902255,0.0036315333342723365,0.02457816013059209
1000,1,0.05,0.01908728452707028,0.041396107691108665,0.28851952572208805,0.23684394629199987,0.003883505293460678,0.024499261780347018
1000,1,0.1,0.018272619211188727,0.01747669188475869,0.3385183377633696,0.22489537925419642,-0.002415630023489429,0.024590370739517614
1000,1,0.2,0.031053902741976194,0.18690873209609413,0.30023638711344663,0.0040725676990182305,-0.01342551592992194,0.024700072370152096
1000,1,0.5,0.0316171360975269,0.007716046926622568,0.9145398563141045,2.729229766566133e-4,0.00277728186797401,0.024400319644922733
1000,1,1,0.032419782091824445,0.06693502536108278,0.09889451538003365,0.19530946656293774,-0.008387582551427752,0.024468627576267887
1000,10,0.01,0.022258499275059223,0.24593752113775832,0.3669193081873422,0.07502750615537272,-0.011038454591004838,0.024528212842521088
1000,10,0.02,0.02489210306198376,0.08698022315874163,0.1347711865419373,0.2557035273142002,-0.0073412810250541366,0.02452769422143689
1000,10,0.05,0.021485737875696163,0.019702765783503034,0.6810608291998755,0.01658852018289531,0.0030158787027091535,0.024443700548780978
1000,10,0.1,0.020621510998364137,0.044177716835445316,0.05389387318036277,0.41882419971176854,-0.004334331436135695,0.0245768694320439
1000,10,0.2,0.02519647788899809,0.16898297802140178,0.6018261338274696,0.05341558429247868,0.01035765202871607,0.02449946018632075
1000,10,0.5,0.02621631039965018,0.09971739488068586,0.105789599894356,0.001008069674746066,-0.008278602540955183,0.024660739000014923
1000,10,1,0.03124094894338155,0.39547348593898374,0.4586780230861378,0.19228638669870476,0.01964639643046783,0.02449658959374786
1000,100,0.01,0.020339385728829446,0.1580214165075759,0.28190612183067204,0.0783663817168374,0.00808529383984576,0.024413982741159735
1000,100,0.02,0.019858866303781687,0.2407202800957464,0.5735048917943405,0.15910678462009176,-0.00974340582973025,0.024459570868002184
1000,100,0.05,0.027784829149050123,0.7567219362271589,0.8453370210998944,0.025427016182975173,-0.024169957817996364,0.024580468589085563
1000,100,0.1,0.03244601250447367,0.044070475839962334,0.06902983602324732,0.11672975255482557,-0.00681138143153331,0.024486518799001017
1000,100,0.2,0.019112430814528732,0.431108562055405,0.46865524562007493,0.11046008131532059,-0.012549003789487667,0.024479374482659914
1000,100,0.5,0.01867699242592203,0.14957948497042986,0.465707202879309,0.07697963190574442,-0.007223421532386914,0.024452936739965354
1000,100,1,0.018093648635846164,0.04700420636706954,0.5095564350040027,0.07509502445024611,0.003922785077717174,0.02449486560739003
1000,1000,0.01,0.03261594790740048,0.0729409656579077,0.11094053141566057,0.13393718338138738,0.008808779909274459,0.02453873669568302
1000,1000,0.02,0.014848618782580994,0.10252375724994668,0.287340235998953,0.005523878347256399,-0.004754428431267085,0.02455046737092922
1000,1000,0.05,0.016632660260019014,0.3010264532466992,0.7433995204497873,2.3359824833588008e-4,-0.009125655031479605,0.024390018560111998
1000,1000,0.1,0.02143140130736133,0.09873184157405365,0.2833603114435297,0.0026145128817593954,0.006734094203534817,0.0244038704563967
1000,1000,0.2,0.02637733106077314,0.06896860812085098,0.8521806582606084,0.009096202801400149,-0.006927181725040035,0.024569819463934408
1000,1000,0.5,0.018016724169283977,0.018196926286498417,0.021404581626390917,0.045335335941600635,-0.002430383721059355,0.024536060026326596
1000,1000,1,0.030093116548516256,2.243588585635565e-4,0.29086573567487306,0.5169776595396617,4.5075315795453056e-4,0.024437035393053797
1000,10000,0.01,0.025033961054018852,0.002730477287856755,0.00351067145653103,0.05457061792273899,0.0013081238276434956,0.024508936985559813
1000,10000,0.02,0.022687849800666498,0.3207218038303958,0.3234250278361982,0.5600447522195362,-0.012848652434649032,0.024555370352367604
1000,10000,0.05,0.020500993904885113,5.5078919030663607e-5,0.3142200770581879,0.44205925140083424,1.5214848092741598e-4,0.024456109585685497
1000,10000,0.1,0.021394183520202184,4.460871376439626e-5,0.18663538927897008,0.013688192386909478,-1.4289122762966365e-4,0.024435139014915598
1000,10000,0.2,0.02520450821469619,0.21550805963289502,0.35823509311598684,0.3837320919186204,0.01170064994015201,0.0245018323774424
1000,10000,0.5,0.024687166197665665,0.09306109139077262,0.7274697231492653,0.00235729397852274,-0.00753104619480961,0.02426099898522456
1000,10000,1,0.010292221016961907,0.008999284285643653,0.255960287957628,0.11207248346475837,-9.763669933327691e-4,0.024516571092357848
1000,100000,0.01,0.024131924684713917,0.07452429192844949,0.07460902934805677,0.01012405590118854,-0.0065878073498748585,0.024523317520508677
1000,100000,0.02,0.012600854290322995,0.02024190793406792,0.18915811844199215,0.2669039426112247,0.00179277468983983,0.024616075413817443
1000,100000,0.05,0.037961894324776396,0.3688180278632379,0.37380030162222094,0.0448708036796594,0.02305440650320448,0.02443052677267146
1000,100000,0.1,0.03151350930853645,0.33698315238780124,0.4414385725218991,0.0803263530336722,-0.018293670934163588,0.024431095656997515
1000,100000,0.2,0.02132588879731741,0.004231046013768831,0.015596180026592481,0.003696075242967906,0.0013871742373864422,0.0244158854410829
1000,100000,0.5,0.012197575372553032,0.2927419357676178,0.39110215757705497,0.2736492905010087,0.006599575180373336,0.024531698745178694
1000,100000,1,0.034374986637774385,0.010615907014687792,0.4492091528104905,0.004643286486162798,-0.003541776001873145,0.02429821499207464
1000,1000000,0.01,0.0163919586379593,7.34486647851026e-4,0.17200645968049433,0.7373926171030146,-4.442452594507572e-4,0.024371331003000173
1000,1000000,0.02,0.018455077551944466,3.6638426401483065e-4,0.23507655960136534,0.08893880147889488,3.53251716547328e-4,0.024468314143320437
1000,1000000,0.05,0.024848066574331827,0.15303159027872143,0.978956749015459,0.01328440089776061,0.009720377862113775,0.024385978098784716
1000,1000000,0.1,0.018215371640431292,0.30913561198382494,0.3593364796685518,3.386845974499169e-4,0.010127740276089647,0.02430006822406185
1000,1000000,0.2,0.021611845985748845,0.03374839601695346,0.33848967960860776,0.23451060120234013,-0.00397025528245763,0.02442369898622395
1000,1000000,0.5,0.024713455199973845,0.009897407421206377,0.9819829141451806,0.006338975385867068,-0.0024586357522618832,0.024522715677850814
1000,1000000,1,0.033789736771823536,0.3657961383445532,0.41212736614020157,0.41350469832087317,0.020436398693822164,0.024466091690264483
2000,0.05,0.01,0.02471427709545215,0.011505720257984143,0.19059530297429073,0.5919293645697767,0.002650970024316739,0.0247982330368352
2000,0.05,0.02,0.03361548744292468,1.048325488630052e-4,0.4516649987524976,0.2734973724497228,-3.4418147049351756e-4,0.02462886455376664
2000,0.05,0.05,0.01850415487392387,0.8222777091768183,0.9591089189539606,0.013515185586204648,0.016779480599487365,0.024558657479267696
2000,0.05,0.1,0.006489035803676439,0.07218924596752174,0.6682676455327183,0.04850726444106335,0.0017434778055395246,0.024375333564321935
2000,0.05,0.2,0.03879270141513854,0.22129553200374516,0.2900293371648204,0.21566731564854916,-0.01824888550834076,0.024565660464686178
2000,0.05,0.5,0.020431935218312883,0.19428786251570448,0.41936071067714864,0.1557991101159414,-0.009006008201364383,0.02451836673019993
2000,0.05,1,0.02504897564575437,0.038844191600486425,0.06583867420275119,0.46947994561979345,-0.004936885039262414,0.024425073800847803
2000,0.1,0.01,0.02283792888652331,0.30210693539793493,0.5941089110927147,0.11921398338367048,-0.012552697524492912,0.024523766967421687
2000,0.1,0.02,0.018096124406875407,0.004579662504941255,0.01919943602754601,0.9264444829398342,0.0012246227139584799,0.02471295914769967
2000,0.1,0.05,0.0348960734733578,0.07032728589122572,0.1246385174212951,0.015119230931267205,0.009254191691537525,0.02443321489495331
2000,0.1,0.1,0.018083705557733313,0.20345768416021537,0.20380102990040938,0.001847862506163838,-0.008156887557154907,0.024701353706803986
2000,0.1,0.2,0.016120588464807406,0.046013054624743484,0.32040460231981216,0.1626618022459786,-0.0034579716138417814,0.024477292789042284
2000,0.1,0.5,0.008844426864129796,0.17378343311646693,0.507386331123948,0.2855618732471115,0.0036870063136955236,0.024577037547860756
2000,0.1,1,0.018093443664895043,0.026640760122912943,0.6657918837379089,0.06906399891687243,-0.002953211416213736,0.024479321073825746
2000,0.2,0.01,0.029112178953325123,0.48723153678234643,0.5604165813019331,0.2925858191761458,0.020320875153266485,0.024522433658676887
2000,0.2,0.02,0.02368014823830181,0.6654613576280627,0.7237909082942562,0.07707413030213993,0.019317273894460512,0.024546059668762926
2000,0.2,0.05,0.02820254196996563,4.7813238750420573e-4,0.5885463617859593,0.019106472074096617,-6.166835099020088e-4,0.024744511004943303
2000,0.2,0.1,0.01604010298095905,0.45339799238387885,0.4763355190967342,0.24385365487746735,0.01080057678001282,0.024558145117239222
2000,0.2,0.2,0.0253182430172798,0.862860270922995,0.8635613592627922,0.056091576977907946,-0.023518184909302606,0.02459846025235141
2000,0.2,0.5,0.018011802270984083,0.003341027203525342,0.2030005581160267,3.4183750166000866e-5,0.001041111339304823,0.024502182310899356
2000,0.2,1,0.013472017339468612,0.34570502655415164,0.5154829035958662,0.18624312829856293,-0.00792109971113861,0.024577241393378916
2000,0.5,0.01,0.02367806860643978,0.5626599332016171,0.671110651957797,0.008180607320672864,0.0177610758816163,0.02462187635219675
2000,0.5,0.02,0.03035738836341288,0.10483099525525563,0.11002921425044249,0.017222549390854106,0.009828998325849396,0.024653642491877844
2000,0.5,0.05,0.022785075806848396,0.26908295682577,0.29980997969566414,0.06950852932796943,0.01181934945887424,0.02465634303359955
2000,0.5,0.1,0.031316404493981924,0.3875772581010695,0.8644135353581843,0.011559727961690072,-0.019496247834896636,0.02456861674644593
2000,0.5,0.2,0.04585415647751388,1.5575162795152003e-4,0.12266566372905208,0.31567522013898874,5.722621287115754e-4,0.024511809601500793
2000,0.5,0.5,0.019305571030837992,0.1487364296727351,0.41346859367435546,0.02037529824265964,0.007445456457005488,0.024480710988957422
2000,0.5,1,0.029632268717947108,0.10890124352380198,0.16887233029916301,0.025718849333909943,-0.009778704507719917,0.024501422083148677
2000,1,0.01,0.025537199615953944,0.0019453142061772609,0.024368487465830764,0.22103447630266918,0.0011263364801537543,0.024506704922113366
2000,1,0.02,0.03028122865613894,0.28242799872535795,0.5174431842041987,0.05540169185188105,0.016092642627933668,0.024462560039560315
2000,1,0.05,0.02257568638274109,0.29681164404763405,0.3793362270741955,0.24140373552799507,-0.012299329333325794,0.024442901967676994
2000,1,0.1,0.019104094324367847,0.10131024896979579,0.6159549562430896,0.014870403749063956,0.006080693946515448,0.024550818999846305
2000,1,0.2,0.021410958647281948,0.008262241754701237,0.008554846142806487,0.14009374316646622,0.00194618921647368,0.024500232110803464
2000,1,0.5,0.024363620271082603,0.004160765401501831,0.007263603809736975,0.12374162670673101,0.0015715508459157403,0.0243964191746134
2000,1,1,0.028049243245926694,0.11149237324653094,0.40035928848756025,0.06981163438899388,-0.009365775183010563,0.024445716047044454
2000,10,0.01,0.022053987249028788,0.07919554464917748,0.17438798091089724,0.1907035628154352,-0.00620636758638771,0.024522499805595066
2000,10,0.02,0.03418900068857835,0.032383433552140024,0.0648412643465051,0.15735511580097394,-0.006152446616399436,0.024407320018537435
2000,10,0.05,0.020929141234441465,0.016859105585020673,0.23027414532070423,0.21834056983135255,0.0027174945013265484,0.02438446030861598
2000,10,0.1,0.015922451679935126,0.22927556222647794,0.40244127554122816,0.10527980067121956,0.0076241041981468805,0.024495842473348895
2000,10,0.2,0.018452596360142313,0.07837632501374434,0.3453014122384989,0.38051946433794936,-0.0051659468059274075,0.02435625103899778
