interval,p,J,smean,Jstep,G,param,nch,z
0.02,1,432.0558945167388,0.10779786307946,400.0671903944368,389.4232097759237,k_off,50,0.2
0.02,2,1681.869393304217,0.4998067653716833,1637.955511324691,1594.318507863815,i,50,0.2
0.02,3,961.545916269408,-0.03270187234673327,965.2760632873528,951.6471011306824,S,50,0.2
0.02,4,616.8343582287183,1.477948085137588,603.925410043771,604.5706259245721,baseline,50,0.2
0.02,5,1201.139823264945,0.2207072876664154,1198.260265708505,1181.415026041463,N_ch,50,0.2
0.01,0,401.4026128993722,-0.1119282148679953,388.5608018313009,383.7926449745405,k_on,50,0.2
0.01,1,448.9907563301089,0.0158845569745836,396.5034794187175,391.531204847269,k_off,50,0.2
0.01,2,1720.434959985411,0.1549060179426953,1639.759139794778,1614.496077910069,i,50,0.2
0.01,3,2237.485102878398,-0.2895746897691728,2229.355621959403,2217.779501548245,S,50,0.2
0.01,4,607.0883340361287,2.038926039877591,607.1206344524421,606.5942561924237,baseline,50,0.2
0.01,5,1222.499599063081,-0.07278365536185906,1195.819802970594,1186.211062340397,N_ch,50,0.2
1,0,327.7569153203291,-0.0034533827806894,337.5445695702991,341.0439878238494,k_on,50,0.5
1,1,333.8257924805071,0.2955504855141824,342.7648203356937,342.609199571899,k_off,50,0.5
1,2,1048.266256444179,-0.0891557094055166,1084.244403793499,1091.344668132683,i,50,0.5
1,3,5.415400904159701,-0.05227603237553758,5.439731173713293,5.488168599629507,S,50,0.5
1,4,221.4099247247963,-0.1932612385425547,221.7386590630511,225.6660176221841,baseline,50,0.5
1,5,1004.307478114069,0.02739262905863688,1039.5637523474,1047.075720910277,N_ch,50,0.5
0.5,0,346.835471217832,-0.07493781184580371,348.1578400370312,346.1772228729079,k_on,50,0.5
0.5,1,343.5957135604795,0.0635049491246869,343.3912175829348,342.6940690292415,k_off,50,0.5
0.5,2,1160.612408909231,-0.1795194190298604,1153.76811395083,1143.89156631974,i,50,0.5
0.5,3,12.61885346602111,-0.1419856156467948,12.6528001680501,12.88361782276143,S,50,0.5
0.5,4,232.2558485627802,0.3923630277487519,230.2518204523576,233.8056677495533,baseline,50,0.5
0.5,5,1069.607932449057,-0.1486084425317735,1069.899636818112,1065.308724845628,N_ch,50,0.5
0.2,0,371.6597685754774,-0.1990039813676577,361.8979652539136,354.604685111168,k_on,50,0.5
0.2,1,363.5768087872455,0.4529774728776396,358.5803706761533,350.8238217683608,k_off,50,0.5
0.2,2,1295.076520503487,-0.1990610026348226,1272.525190311102,1247.840017660024,i,50,0.5
0.2,3,43.5319743339647,-0.3455508064327041,43.76503144879219,45.40093828357239,S,50,0.5
0.2,4,241.7794965658297,0.3807992092575532,237.543081464668,241.4374887925326,baseline,50,0.5
0.2,5,1129.59396887819,-0.3158409409719719,1108.195130016416,1094.244962088917,N_ch,50,0.5
0.1,0,372.0335097853451,-0.09240451772292604,368.3562103617236,360.7267516993135,k_on,50,0.5
0.1,1,379.4685063970298,-0.02200202856880483,365.6895367948811,359.2547528161574,k_off,50,0.5
0.1,2,1368.965692365647,-0.09578700433841984,1361.168315922254,1327.39071935929,i,50,0.5
0.1,3,120.8816069280443,-0.2597899927437426,121.7895731849128,121.8568894273102,S,50,0.5
0.1,4,245.798875014276,0.8323670503637476,243.2939641866608,243.3562384810398,baseline,50,0.5
0.1,5,1135.109869970914,-0.1163025290025982,1129.852101740958,1114.820087991999,N_ch,50,0.5
0.05,0,373.775629138089,-0.125962914797455,371.6735170370245,364.7131088037455,k_on,50,0.5
0.05,1,385.6147240741998,0.183447716233664,371.0445874362774,364.0915174185068,k_off,50,0.5
0.05,2,1400.564553064875,-0.2948526674266265,1397.363091025722,1373.802274922983,i,50,0.5
0.05,3,325.8690121724521,-0.1474548326087621,328.9037689076532,327.0852013021592,S,50,0.5
0.05,4,251.8579377878204,0.4647093895938192,245.4118523330192,245.5997101432482,baseline,50,0.5
0.05,5,1133.914257812898,-0.3438634623198882,1136.618562691841,1126.499518425066,N_ch,50,0.5
0.02,0,383.86889074440637,-0.09160704901204492,370.1503587530198,366.7663021590265,k_on,50,0.5
0.02,1,391.8962090447059,0.2093297203248761,370.2038972319424,367.2189093024086,k_off,50,0.5
0.02,2,1481.173377498927,0.1028242803392745,1416.857745751961,1400.90242817691,i,50,0.5
0.02,3,1027.336480420176,-0.5244738544738317,1064.911613170391,1062.781709958665,S,50,0.5
0.02,4,250.4715236552105,0.6600620749755072,245.6711747811596,246.0904979355781,baseline,50,0.5
0.02,5,1173.608434013555,-0.08134034088679383,1140.656453411563,1133.275940560283,N_ch,50,0.5
0.01,0,377.0766964447285,-0.1583921703765328,368.4964014935709,367.2984332685646,k_on,50,0.5
0.01,1,396.7011267308628,0.4719464270025168,369.4868526643477,367.7267072371152,k_off,50,0.5
0.01,2,1436.155242138045,-0.1483067345949414,1413.552506892567,1407.360979306957,i,50,0.5
0.01,3,2352.200000429894,0.0950869867518234,2360.696705499303,2360.772351477622,S,50,0.5
0.01,4,254.9152362216265,0.7126361921424663,247.9510939911125,247.7682059660058,baseline,50,0.5
0.01,5,1138.482985961591,-0.2934972728950809,1136.865449847579,1134.825204119435,N_ch,50,0.5
1,0,341.4285281574235,-0.1652984494065612,336.077454340249,339.3013272293849,k_on,50,1
1,1,347.9370666741493,0.2322345296542392,342.5398792106433,340.6784443503052,k_off,50,1
1,2,1090.702668916652,-0.4148223505275579,1076.562350704533,1084.708386342881,i,50,1
1,3,5.851456555899914,-0.02824300092653156,5.758082715423407,5.741627228396003,S,50,1
1,4,119.8330722140514,0.09438908839964984,116.7718200556243,117.6517055285656,baseline,50,1
1,5,1046.943734325373,-0.3195282565113272,1034.027994154662,1042.038176756798,N_ch,50,1
0.5,0,346.48656827506983,-0.2197191118601596,344.7562333290118,344.1623958309052,k_on,50,1
0.5,1,335.8455766995992,0.4085929761712708,340.71095473868,339.8968616297446,k_off,50,1
0.5,2,1131.189506168187,-0.4862184459326502,1131.8658254272,1132.879994185176,i,50,1
0.5,3,13.82379459495044,-0.08117198873830116,13.95681446301088,14.33740225583993,S,50,1
0.5,4,121.5653300096214,0.2538952787576564,121.031432457446,121.5630739727697,baseline,50,1
0.5,5,1061.684688025598,-0.4706347403833216,1057.062937985305,1059.362032416329,N_ch,50,1
0.2,0,356.1102597214452,-0.06623284702267768,354.0890401665261,350.5098809302865,k_on,50,1
0.2,1,351.3466546425804,0.2261346389971648,349.8307731834891,346.3248977743445,k_off,50,1
0.2,2,1240.22453971238,-0.1247354840467157,1226.311467808813,1213.528268532342,i,50,1
0.2,3,50.02880317631694,-0.2786524589962391,51.04132096558608,52.21736905146118,S,50,1
0.2,4,124.5576172760982,0.2810301230437582,122.9623186596203,124.3960008009519,baseline,50,1
0.2,5,1103.748589690511,-0.1293816349520837,1089.046609984731,1082.814065421829,N_ch,50,1
0.1,0,358.2563946163753,0.05663021601735885,359.8250786451255,354.1101741425794,k_on,50,1
0.1,1,364.6451431729142,-0.04133060579660703,355.5521090978694,351.1640290822373,k_off,50,1
0.1,2,1278.687352777992,0.2108098097609945,1285.072671670499,1259.489706162205,i,50,1
0.1,3,143.0032045110823,-0.01475445272250802,142.9486470399287,142.0870540796812,S,50,1
0.1,4,129.2323925102788,0.1709843749973763,125.4788542842669,125.6161756584966,baseline,50,1
0.1,5,1102.775038411925,0.1177175826343499,1107.806804741939,1095.207953420613,N_ch,50,1
0.05,0,362.5395023472647,-0.07723587763849063,358.6514837570791,356.1064030177515,k_on,50,1
0.05,1,357.0548999025137,-0.1300140427663321,355.4971978050128,353.6913862825322,k_off,50,1
0.05,2,1310.634015887373,-0.2091549709974394,1290.904081160226,1282.25243727137,i,50,1
0.05,3,372.3031362117393,-0.1052342212865052,368.6195797928225,368.3852892023648,S,50,1
0.05,4,129.8792521219278,0.0914525151778227,126.3146845520864,126.1477834666733,baseline,50,1
0.05,5,1109.329325192293,-0.1472017204496429,1104.477949508884,1101.036343033287,N_ch,50,1
0.02,0,374.8478110083958,0.191426833428998,359.1475792242417,356.7744458605455,k_on,50,1
0.02,1,364.7486977935876,0.05813566802165994,356.0459963304298,355.0343365206513,k_off,50,1
0.02,2,1373.132105184259,0.4142150411596252,1306.193062774482,1296.433568840984,i,50,1
0.02,3,1156.809647070704,-0.06485629422398125,1130.033247165135,1129.088260947653,S,50,1
0.02,4,127.1858142850458,0.4918211233904717,126.8493713757124,127.0053229872057,baseline,50,1
0.02,5,1151.781656675037,0.3398929364716355,1109.394980651323,1105.021552313499,N_ch,50,1
0.01,0,364.6794869441442,-0.07570143698079149,358.2729742108446,357.4340309543748,k_on,50,1
0.01,1,362.7119005825909,0.1272916436761759,355.6632610891771,355.2532087029244,k_off,50,1
0.01,2,1345.87717414398,-0.175465314334875,1300.391194532959,1297.266278587935,i,50,1
0.01,3,2365.054006559618,0.1808808615879287,2443.027198281596,2439.168919883781,S,50,1
0.01,4,127.3642412815698,0.2091080011956713,127.118367506723,127.111049446001,baseline,50,1
0.01,5,1126.106104616097,-0.202914781622401,1105.680670770278,1104.729100042345,N_ch,50,1
1,0,306.7591847259685,-0.1840508235790859,309.7282699575475,310.547287230315,k_on,50,10
1,1,313.021274748966,0.2399791689024142,315.1532157553066,311.1856848532364,k_off,50,10
1,2,986.2676936764424,-0.2702380671256009,996.9804015250218,990.2086468869636,i,50,10
1,3,8.47482018070673,-0.00966088135231026,8.514800100631398,8.677866462367597,S,50,10
1,4,16.15709095976619,0.05434704276567,16.46496589589183,16.53716369617464,baseline,50,10
1,5,951.158961588495,-0.293777409264784,962.8461488141631,960.5436010100004,N_ch,50,10
0.5,0,311.1622385904495,-0.01183966523672788,310.8177804150367,312.7189311884448,k_on,50,10
0.5,1,314.6922329291576,-0.07309675085016179,311.8918610307808,312.2009509109711,k_off,50,10
0.5,2,1013.543037416923,-0.1153669890044342,1011.063039335801,1012.29402942244,i,50,10
0.5,3,23.42179551457843,0.03214433406057955,23.56244566468283,23.58598507689001,S,50,10
0.5,4,16.42109495782243,-0.01849660579819274,16.87559376226003,16.81039871201072,baseline,50,10
0.5,5,968.5094010854502,-0.05666953752231097,968.4153771529308,971.0068761640604,N_ch,50,10
0.2,0,314.3881859030338,0.0794592129716765,313.2376327969073,314.3915822914306,k_on,50,10
0.2,1,308.2711103482536,-0.0567036021759783,311.658716301625,312.6867891930276,k_off,50,10
0.2,2,1030.225118792386,0.02624177921032711,1022.921857405411,1028.395706104548,i,50,10
0.2,3,85.67257296624888,-0.0236626901974057,86.3555918974933,86.18480011641427,S,50,10
0.2,4,16.56564729731563,-0.02820177480082673,17.02876384742963,17.04813373360406,baseline,50,10
0.2,5,977.3505302267127,0.08305234546831525,972.0868360460356,977.6955228994046,N_ch,50,10
0.1,0,310.6675941892127,0.4698328173109044,316.5453315317836,314.826670321986,k_on,50,10
0.1,1,315.1847636391341,-0.3462101311955479,314.3936241063333,313.5717534686401,k_off,50,10
0.1,2,1025.460959569203,0.7683347513988834,1042.604483440828,1035.43521723374,i,50,10
0.1,3,206.5624365132931,0.02231551244147514,208.8024762752397,208.8288585931419,S,50,10
0.1,4,16.97705152812637,-0.02898026723052285,17.02673023975076,17.09291536968955,baseline,50,10
0.1,5,968.7890238107632,0.7793011910430222,985.761160689407,980.4570245750313,N_ch,50,10
0.05,0,322.465924147764,0.0446512980367095,316.4754333224668,315.5550570515896,k_on,50,10
0.05,1,318.7184925333448,0.04874853850975721,313.4325595873756,313.1908917656668,k_off,50,10
0.05,2,1058.751108995858,0.07894336720647935,1037.869210790124,1034.775134518997,i,50,10
0.05,3,470.9433492626403,0.04469029743037416,467.435801923804,467.3445843554811,S,50,10
0.05,4,17.20873014701733,0.03502082799240919,17.10816655907067,17.11573211818422,baseline,50,10
0.05,5,999.2239470249916,0.00341069450421771,981.9215023926236,979.7029072033016,N_ch,50,10
0.02,0,317.673336981849,0.3410946646167984,315.7072410873906,315.1965434656209,k_on,50,10
0.02,1,315.5173987508576,-0.2950615620069831,313.7381852206744,313.4977584518307,k_off,50,10
0.02,2,1045.126832268343,0.4863473892253808,1039.767371230414,1037.783093434966,i,50,10
0.02,3,1280.365440555005,0.2056816972250991,1259.090807121269,1257.731744168687,S,50,10
0.02,4,16.56409564269067,-0.05780903336875715,17.10829300356097,17.12727001172112,baseline,50,10
0.02,5,986.4331301369398,0.4939627635029257,982.5913329120154,981.155533225485,N_ch,50,10
0.01,0,302.3578238769841,0.03876945863535401,315.5013085300898,315.4689456350649,k_on,50,10
0.01,1,306.4379953995111,-0.08020200490122557,313.3004788104959,313.3259223798854,k_off,50,10
0.01,2,1001.630418669205,-0.1984936840560923,1035.186240869244,1035.263148586246,i,50,10
0.01,3,2581.396221063834,-0.3904287057030289,2577.247388529341,2581.289716859156,S,50,10
0.01,4,16.80332510109906,0.04118934599108261,17.0997498058733,17.11973749746935,baseline,50,10
0.01,5,938.7501750847608,-0.1041071504157994,979.7637711057052,979.9378620378028,N_ch,50,10
1,0,694.8649094615389,0.00134536431557672,690.1213781085504,684.6111774621417,k_on,100,0.05
1,1,698.3751203089587,0.564567012765989,689.2831353696207,683.2892780120101,k_off,100,0.05
1,2,2174.972541425648,-0.08166909278864841,2156.117547987999,2138.370260707552,i,100,0.05
1,3,5.139770482735371,-0.01640660371698505,5.117776893775441,5.302544197857347,S,100,0.05
1,4,2146.440940016965,-0.02187211080286834,2112.797180330477,2127.091021175089,baseline,100,0.05
1,5,2123.111136186089,-0.01589470502807884,2105.353171813005,2091.986041767938,N_ch,100,0.05
0.5,0,701.6313474957954,0.1684762444932956,703.148949492012,692.7876528896074,k_on,100,0.05
0.5,1,700.5587681929595,-0.2515527879857994,693.728286139307,688.03556883936,k_off,100,0.05
0.5,2,2234.818546666672,0.3223966295455086,2246.637430673439,2207.533606772828,i,100,0.05
0.5,3,10.31737626185994,-0.04769941600347585,10.53982416857519,10.68715746930716,S,100,0.05
0.5,4,2172.561103999623,0.05387865087375453,2129.527954577371,2142.564514769412,baseline,100,0.05
0.5,5,2137.26810870068,0.2997226144416515,2148.365326324704,2119.828336344358,N_ch,100,0.05
0.2,0,703.1608130600857,-0.1838222990655022,713.7069128228566,705.9643662717447,k_on,100,0.05
0.2,1,752.4948745250902,-0.03406192587339649,743.474402454192,711.2735848935243,k_off,100,0.05
0.2,2,2383.386986705861,-0.1137431414691564,2406.867366742903,2367.790413138706,i,100,0.05
0.2,3,29.30129350027117,-0.1636521199213639,28.98405035621833,29.06638359001744,S,100,0.05
0.2,4,2243.531026360559,0.6337726911311691,2181.186810279028,2189.319732437058,baseline,100,0.05
0.2,5,2165.012987240545,-0.1694140069318133,2184.663015353044,2163.984741189631,N_ch,100,0.05
0.1,0,759.250522831473,-0.1291212152684574,737.4707488122137,722.8438999007885,k_on,100,0.05
0.1,1,847.5778398201707,0.1860728617217245,820.5548648458082,745.0559974300066,k_off,100,0.05
0.1,2,2755.379196994313,0.05687677311660137,2671.684647243231,2592.184424436172,i,100,0.05
0.1,3,66.6776448166868,-0.2182154522636779,69.06565084422665,68.15303878072042,S,100,0.05
0.1,4,2270.67850737561,1.411074597534844,2208.361648393744,2210.391159212623,baseline,100,0.05
0.1,5,2311.653021032422,-0.148541993434382,2249.645889538644,2217.743001582817,N_ch,100,0.05
0.05,0,793.9798807980483,0.2547216360683371,778.0594426436988,748.9986404580601,k_on,100,0.05
0.05,1,929.9957932728256,0.1793629134985384,895.3524699630906,787.1660144627557,k_off,100,0.05
0.05,2,3145.283504358326,0.9326084489052704,3089.944264895221,2937.456942019573,i,100,0.05
0.05,3,171.1824651548595,-0.2014827787337055,180.079959063227,172.7046000490381,S,100,0.05
0.05,4,2211.612903701082,2.330529479096437,2219.6492772435,2218.308549393612,baseline,100,0.05
0.05,5,2384.719272387294,0.4869206372106658,2354.807178995154,2300.327383753295,N_ch,100,0.05
0.02,0,846.0376497180887,0.258613608301455,830.6127062766037,785.9205790122834,k_on,100,0.05
0.02,1,1020.941479666333,0.635986115692159,920.5964872510832,830.2186152001569,k_off,100,0.05
0.02,2,3735.547301768959,1.208701764474013,3655.983876779385,3400.466593301345,i,100,0.05
0.02,3,643.9646894955306,-0.2411380641694875,662.4612648110636,637.0484410375407,S,100,0.05
0.02,4,2232.050157179972,1.597925388378588,2219.610918815376,2224.07706569295,baseline,100,0.05
0.02,5,2520.209646920905,0.4744258758573031,2502.684139614604,2412.977358343383,N_ch,100,0.05
0.01,0,881.2863277724377,0.2368965953922878,837.2664281385628,800.7835012566896,k_on,100,0.05
0.01,1,1089.146482673055,0.2234955541380403,901.5210834540584,846.7071520499575,k_off,100,0.05
0.01,2,4097.307802218967,0.909043027816219,3802.761810185014,3588.15381688456,i,100,0.05
0.01,3,1827.162532813059,0.4358015087212227,1744.47059432579,1698.356374174176,S,100,0.05
0.01,4,2255.11064913669,2.596511193410404,2230.464280941673,2230.424523448447,baseline,100,0.05
0.01,5,2655.375129263602,0.372253946669349,2533.041417154785,2458.933651782371,N_ch,100,0.05
1,0,682.5374010820739,-0.06921254546802957,682.8266496202386,684.4587915139533,k_on,100,0.1
1,1,693.3276209784176,-0.01701731525794558,685.4725525670907,683.8319851566845,k_off,100,0.1
1,2,2139.068403183394,-0.1865731040465652,2134.401785379193,2137.735122871172,i,100,0.1
1,3,5.41886255737158,0.02128039632565876,5.397782154893604,5.30446556142179,S,100,0.1
1,4,1073.697758031886,-0.3219469754327287,1076.972290034523,1066.670308163617,baseline,100,0.1
1,5,2084.261629958094,-0.1258905640232507,2082.50629215118,2091.486827325039,N_ch,100,0.1
0.5,0,685.9150079764551,-0.07090036561997394,696.9699664158726,692.8909538589164,k_on,100,0.1
0.5,1,677.0906054059944,0.5596628120065877,686.8915556052912,686.2044010826377,k_off,100,0.1
0.5,2,2195.954597690949,-0.3090615514351853,2224.381711246926,2206.086797989771,i,100,0.1
0.5,3,10.73533412235642,-0.06087319188577054,10.74779621236373,10.78644995819596,S,100,0.1
0.5,4,1073.779490857672,0.2348181041668283,1069.368229638499,1077.182936265169,baseline,100,0.1
0.5,5,2104.567647160676,-0.2287048222105102,2130.913163927947,2119.254773409458,N_ch,100,0.1
0.2,0,715.3227364293599,-0.1014831480971532,710.9786216350647,705.2820607111072,k_on,100,0.1
0.2,1,737.8176370960416,0.2208156485887846,732.0622801914753,707.6915130760669,k_off,100,0.1
0.2,2,2408.523732855291,-0.3920944452876362,2380.793222376192,2360.459959711912,i,100,0.1
0.2,3,29.59005600039508,-0.1420924601398976,30.17113811777121,30.79100274787869,S,100,0.1
0.2,4,1117.246473545581,1.335070458156661,1094.526725714219,1098.45396434226,baseline,100,0.1
0.2,5,2182.353102466882,-0.3639292766728578,2168.218174749553,2162.799037000383,N_ch,100,0.1
0.1,0,754.7964147953993,0.09015953961965788,735.8528037341924,720.9158702819701,k_on,100,0.1
0.1,1,804.5308036719348,0.07003649981806329,789.7614758980153,735.8614146751862,k_off,100,0.1
0.1,2,2679.551294694871,0.2939433053057608,2628.822868676216,2564.407593624222,i,100,0.1
0.1,3,74.2352670183237,-0.1797150837610856,76.88127055916121,75.80658251253404,S,100,0.1
0.1,4,1116.646200945576,0.1878360628803198,1103.389718592392,1106.041917962514,baseline,100,0.1
