interval,ebar,s,wmax,lmax,lmin,lmax_m,lmax_lo,lmax_hi,lmin_m,lmin_lo,lmin_hi,ebar_m,ebar_lo,ebar_hi,s2_m,s2_lo,s2_hi,nch,z
0.01,0.0033669360561629,0.020480167691140173,0.02857139506562404,1.0289834725546396,0.9732028718156809,1.052718350099824,1.033084847522707,1.078394048435712,0.9551779616710978,0.9330842580798552,0.977290936673014,0.00299684790120931,-0.01021465887274643,0.01741769705299949,0.0011167628916259,5.2851291379987e-4,0.00166029256735726,1000,1000
0.02,0.004183971130600003,0.026435222718902873,0.036702325055868984,1.0373841715967749,0.9642088262683347,1.058163161203715,1.032637749928675,1.08391435491924,0.948466701233764,0.928996077755916,0.9705909662668306,0.00379895608604555,-0.00777396681592283,0.01908843327068563,0.00142315542211636,8.1361558530983e-4,0.00232382670411215,1000,1000
0.05,-0.0089397293966235,0.026703619724792092,0.04111783998267785,1.0381492736667655,0.9597160303637096,1.049829721116609,1.030465284126391,1.075205726407777,0.9404168216804144,0.915870141637417,0.965512280778354,-0.00931308713850337,-0.02175229414641452,0.00485321643561679,0.00141617340688524,5.8000223215949e-4,0.00226759286423541,1000,1000
0.1,-0.0077630401012836435,0.025139131234091776,0.03954931684443102,1.0311490055750654,0.9612225483587787,1.048593934978491,1.026319916156637,1.077050392161866,0.9416569027688908,0.921430281629545,0.9666861401100414,-0.0081492253655228,-0.01809799251368259,0.00592238164734679,0.00136552536466844,6.7199575338361e-4,0.00239555927612014,1000,1000
0.2,0.005555193897932501,0.03311182704014834,0.06836716687694686,1.0707583833238965,0.9679340305263899,1.079148134377877,1.048343413805063,1.115625380799726,0.9516149411653614,0.9336897602703368,0.973054548980119,0.00517840214907079,-0.00963237264121279,0.02012812560041909,0.0017930560535766,0.00108500627122841,0.00285817446347959,1000,1000
0.5,0.0031000720914852926,0.02280410187501946,0.04162927976812056,1.0259381165968597,0.959225318898434,1.053355298698469,1.03032155009989,1.081442595540152,0.9480806314021952,0.9269094017464644,0.96968385457772,0.00269731097357187,-0.00995705667707689,0.01557173336070438,0.00127677683809387,6.364763182528e-4,0.00216482893907879,1000,1000
1,-0.005211662318165892,0.031046643491375273,0.05518917725141588,1.0418772620984627,0.9463061114300407,1.058166924514866,1.029127948749713,1.091661191602299,0.9333009238490116,0.9045042474369194,0.9633436321387452,-0.00564713296236589,-0.02116826126957991,0.00990110491724744,0.00178300819464489,8.4320281127116e-4,0.00292459980065417,1000,1000
0.01,4.751659342446112e-4,0.036620175321663256,0.05820787211508766,1.0599353038049975,0.9484152840429777,1.070298411325794,1.039854838361791,1.09326677404099,0.9367089053747758,0.916279944130538,0.9606885834469944,1.0108209202962e-4,-0.0115662957201076,0.01302076686818352,0.0020458044877625,0.00113781726055519,0.00298757856150179,1000,10000
0.02,0.0046673660440249495,0.02295337407948996,0.044590267759258534,1.0455993563616526,0.9720334538405301,1.05902799238892,1.036429964207802,1.082081477911048,0.9558287498517368,0.9254111734703754,0.975249888799288,0.00429846374724309,-0.01396364592971746,0.01725492218563446,0.00121414796578219,6.3149980971565e-4,0.00192323607810714,1000,10000
0.05,-0.003439131786849615,0.023213193893402245,0.038549340489484864,1.0343898763424026,0.9621842289277573,1.049927668566634,1.024407953653067,1.07824274676166,0.9453341091041588,0.9223762770784838,0.9614206984780144,-0.0038401957045547,-0.01922592682704838,0.00881840712776053,0.00128963895002407,6.6310149052699e-4,0.00217426706412653,1000,10000
0.1,-0.005433629088711308,0.03316468730824988,0.059635106016562155,1.0389814992302822,0.9421082405008481,1.054802532113562,1.028579410337521,1.082671570966827,0.9310660790234264,0.9029281745422336,0.9663421952408546,-0.00583160474273416,-0.02029939895715466,0.00922114507916535,0.00183845822595852,6.8955135951211e-4,0.00283075518463909,1000,10000
0.2,4.5940899464167096e-4,0.014603617069372044,0.022287289614044196,1.022537506682388,0.9812637079544104,1.044945158326298,1.02286327781778,1.071752457536122,0.9559645361856216,0.9264189862344644,0.9838463509760056,7.522599128624787e-5,-0.01370560685415211,0.01551555179816433,9.266416467162e-4,3.7389253876217e-4,0.001609480566397,1000,10000
0.5,-0.019707435688677454,0.032133534623339885,0.05444589902475142,1.0266585481116002,0.9470097416225329,1.043913994782361,1.017660372962274,1.077626940961681,0.9255651289300864,0.8981257069014461,0.9468486681118756,-0.02012124479622252,-0.03824450175634692,-0.00506339245628004,0.00181067220069746,9.1117856209496e-4,0.00328045521154329,1000,10000
1,0.001533545228661428,0.021670702414379024,0.03809818342515001,1.0388332240755926,0.9730321980338825,1.056374894700149,1.029711024467188,1.09243949174247,0.9512221937268516,0.926784375991696,0.97673241528549,0.00109145445537239,-0.01458255649626626,0.01997936329616749,0.00129217623588128,6.62216238349e-4,0.00215147701796126,1000,10000
0.01,0.0020238675322954277,0.024260035769316367,0.04357359716480712,1.0445368664351125,0.9704774524932075,1.057278245921782,1.035204074072646,1.082470585930777,0.9502793960154854,0.926928777929192,0.9755207967379552,0.00163575530955609,-0.01121050425445375,0.01768940129248553,0.00131674508683962,6.6731399099484e-4,0.00222831201191665,1000,100000
0.02,0.009390164442502676,0.030934581430668125,0.05896172582713685,1.0607346412221874,0.972370176445778,1.073610764158854,1.050488701659404,1.097683846879294,0.9532583864411708,0.9306338715537954,0.9717176163769852,0.00900349077106478,-0.00537785559125849,0.02101132667428901,0.00168563256926026,9.2372101370007e-4,0.00259393921689666,1000,100000
0.05,-0.005606807981765912,0.026285390288469587,0.049656470450495024,1.0270263489161537,0.9515562560513221,1.047415735496672,1.019486415947285,1.077357429022965,0.9387458986897992,0.918953959416606,0.962599150630194,-0.00599515973533604,-0.01818218510617595,0.01152084959783203,0.00141480635177491,6.7158154956866e-4,0.00215857593916267,1000,100000
0.1,-0.00548134090298792,0.02303881906100231,0.039926714814378955,1.0254745013770707,0.960859853364842,1.044951528166598,1.019352791261123,1.071589534922259,0.942902617982063,0.9157233759106094,0.9685559545354644,-0.00588230453539182,-0.02511439836696894,0.01054409669418315,0.00127665581156478,6.1448182393889e-4,0.00203218235052425,1000,100000
0.2,-0.006925609622374108,0.03044210880805813,0.05357143206623077,1.0432871590497388,0.9478382325421513,1.056179858091131,1.025960101243413,1.095402441128766,0.9355628179319097,0.9092080923846902,0.9584554123668488,-0.00733292122222959,-0.02242075041803063,0.00869261499564775,0.0016812952480868,0.00100866573165212,0.00317320567796805,1000,100000
0.5,0.0025858143921757295,0.028835514664171814,0.04468839317497917,1.045701961267165,0.9690018422682526,1.064033900453964,1.037462180356375,1.093675411401687,0.9471324673872872,0.9226978503132934,0.9665669521039476,0.00214925092624437,-0.01215218485623124,0.01691397888732193,0.00164088193695747,8.0843726947396e-4,0.00244855984675287,1000,100000
1,-0.016534404186968197,0.028709922650419353,0.06581608462764171,1.0219063644314916,0.9363030489813214,1.04373217761402,1.019448606963414,1.075965585061857,0.9230509338746878,0.8974841209088814,0.951823338930846,-0.01701213581116576,-0.03312426445896817,0.00131261057209744,0.00169779618984787,8.8476610444644e-4,0.00290699229695062,1000,100000
0.01,-0.01034800836598788,0.021585606501486825,0.04216023495121968,1.0259593450122362,0.9587161484289167,1.042241844807163,1.013129914564406,1.076490919682067,0.9412005609368518,0.9168509164378048,0.9599722236384952,-0.01074735676184384,-0.02439506948824377,0.00129137160925425,0.00122051121652344,6.3738266912173e-4,0.00215599262492959,1000,1000000
0.02,-0.00260052489954886,0.029217850568538272,0.050566522471201594,1.0518668338088337,0.9579483433441451,1.061930527705078,1.031958465216488,1.096369492913319,0.9423183818874172,0.9182119256004158,0.9631355752579922,-0.00299926857026379,-0.01623745324854258,0.00924771311497051,0.00160809558657405,7.8099260942497e-4,0.00268607681732962,1000,1000000
0.05,-0.009328102521741169,0.028838351271765834,0.054153338880487865,1.0272889128925167,0.9472868394610764,1.04657355163385,1.02529860106041,1.075667167612193,0.9321943385333682,0.9023674864738404,0.9606490374606298,-0.00972433414059581,-0.02526230750116996,0.00452200553467087,0.00155943735783662,8.1789841111007e-4,0.00242003930392668,1000,1000000
0.1,-0.01642662256204337,0.030193302160876238,0.06333672588921514,1.0265008756259728,0.938627360337794,1.040729721328259,1.021593352588796,1.063986319182455,0.9250971701521984,0.8995834673165751,0.950444848524737,-0.01681849106910349,-0.03056332722827711,-0.00389497674320697,0.00165125221234862,8.105012681539e-4,0.00299265837782987,1000,1000000
0.2,-0.006206539102434601,0.027774872421629057,0.0499680796955974,1.0318558756837375,0.9512597885181125,1.048714879585549,1.024541392866258,1.078712595008456,0.9376446715383592,0.9143762140191816,0.9602443098312194,-0.0065947051263071,-0.02042244421737947,0.01020150902259278,0.00149413031565756,6.9804950759999e-4,0.00252547511967872,1000,1000000
0.5,0.0017922614033835627,0.030973798215248174,0.050238822466474146,1.0413725724518665,0.9510022766684544,1.060410467860699,1.033585177612587,1.102622892842191,0.9392536921428196,0.90339180274436,0.9615209471010182,0.00136105691200134,-0.0139733434275641,0.01456646841392008,0.00176262176359052,9.9264638266244e-4,0.00336705450010856,1000,1000000
1,-0.00310885681936631,0.03892451666175317,0.06863774644860815,1.056316152048695,0.9336648422291911,1.069640456635238,1.025166702403005,1.110569398411395,0.9251693476414696,0.8875886177189606,0.9562857390045876,-0.00357647431193025,-0.02293946074642398,0.01425254305390355,0.00235927979797227,0.00104830580663271,0.00377218930880979,1000,1000000
0.01,0.019527872033912864,0.10095768104045204,0.18880217843181385,1.2078019995630485,0.8577596439189885,1.210654035832958,1.174854651251747,1.242179234817445,0.8553434049373935,0.8289067258918311,0.8826659145653359,0.01917993503596798,0.00829573868415527,0.03211096256496928,0.01086101074797675,0.00849050405636976,0.01332112291849818,2000,0.05
0.02,0.006135957447881297,0.09713678690897971,0.18375884816420898,1.2017259897222416,0.863319951336827,1.204310041038272,1.173005949124414,1.238830789874537,0.8606811180200807,0.8367160507230851,0.8867579049610546,0.0057986123043344,-0.006888488159615,0.01884449306053232,0.01007806187885776,0.00750639392295601,0.01232726211156515,2000,0.05
0.05,0.0032578182854460526,0.06208966224904122,0.11491601434488832,1.1217792202528385,0.9118013507618471,1.126376241333778,1.096437713998905,1.159705564844287,0.9067392967394858,0.8820386125250758,0.9318248009643864,0.00288221154085227,-0.0084070910507833,0.01589060143114596,0.00456551772695484,0.0028813844972345,0.00605456747796095,2000,0.05
0.1,-0.01100443966054359,0.04938144924744633,0.09274955752923479,1.0703783240707812,0.9114217304257658,1.077630003723915,1.047058182613407,1.108791382401766,0.9060450140697828,0.8804605198036957,0.9308377074564032,-0.01137366277972065,-0.024697597430841,3.7518620752641e-4,0.00313776437441437,0.00204169155814718,0.00431245917798381,2000,0.05
0.2,0.004999441938902437,0.03927177525946522,0.06567597173040735,1.0678806375841094,0.9427878869937053,1.077014550262189,1.046577863434683,1.104436799916185,0.935284228720462,0.9105113252310462,0.9613673115693656,0.00463055487979127,-0.01124068405225355,0.01737193911287847,0.00223955314082878,0.0011561608930485,0.00353394891056853,2000,0.05
0.5,0.0015808385969480713,0.025913298041328445,0.04203027413888085,1.0371957176820996,0.9588407520549878,1.056447261744589,1.032650229101134,1.088169755518954,0.9471195175101956,0.9201038303061096,0.9706638449094482,0.00118693370678726,-0.01275505168867052,0.01673708268640359,0.00140718073764239,7.1681953632534e-4,0.00230712832493435,2000,0.05
1,-0.006179573191019394,0.03059022566948856,0.04172155527861972,1.0426041307130136,0.9602472450589924,1.060337748046171,1.0254453323161,1.105917004608827,0.937967106745326,0.909964109968294,0.9624786459950432,-0.00665385112529166,-0.02826681447360113,0.00858129508821549,0.00180274006219851,8.164336171047e-4,0.00305003686072961,2000,0.05
0.01,-0.0010051874764494741,0.08210229265672964,0.14274589251323302,1.1445417838229042,0.866974345579373,1.148031055162835,1.110081621654599,1.180604054593187,0.8641032849952185,0.8339400999583033,0.8936983614466365,-0.00134838701275578,-0.01235869701359955,0.01202927166648017,0.00739476060141344,0.00505264771961102,0.00958902989378896,2000,0.1
0.02,0.014965882396401814,0.07377659778830666,0.15438766775900373,1.1669431853515377,0.9098801239552247,1.170187658697784,1.133621618104399,1.195656495328027,0.905366847361079,0.8805844903436568,0.928546579262442,0.01461394852339453,0.00439228372064467,0.0263215502831074,0.00611648225102041,0.00460889936210017,0.00778632420685277,2000,0.1
0.05,-0.007283811114732174,0.0667905882559565,0.11515998257500375,1.117248141265773,0.8912235522622514,1.121250820244195,1.08261350463429,1.160389949678793,0.8869215672467772,0.8637892742010649,0.9134119723016646,-0.0076458188808293,-0.01821157820477231,0.00308578160541188,0.0051558365234084,0.00337326932006516,0.00696847244294181,2000,0.1
0.1,0.015730692381900634,0.04610693609662172,0.07332062201549569,1.0760754951052194,0.9394873559817527,1.08901760301332,1.055237673619018,1.116011098185747,0.9329467981695178,0.8974747538892092,0.957598232212902,0.01536818113811426,2.7003908669318e-4,0.02690186087946537,0.00280713169509911,0.0017303837866831,0.00405707274399408,2000,0.1
0.2,-0.0021280433471913083,0.0370935905375483,0.05402918936364761,1.0555154115286076,0.9554524349120305,1.067875536223313,1.036576572778046,1.098172453010597,0.9381284327255526,0.91512065306681,0.9591313742287386,-0.0025000158880191,-0.01920170911725023,0.00929813022595715,0.00207873384761268,0.00100827932050714,0.00301853903485435,2000,0.1
0.5,0.006139979177034261,0.033462719765852945,0.05468139893866144,1.0455925440351228,0.9467867471685268,1.065490951802123,1.044723356626366,1.098233204468056,0.9392133824322236,0.912389075147539,0.9665492008738484,0.00574541415128893,-0.00924454737161156,0.02265068630730506,0.00185612151543463,0.00107437160483847,0.00276438974180215,2000,0.1
1,-0.0020516050181071215,0.039492607617549545,0.06565248231368238,1.059970679315085,0.9364562428577966,1.072863139231154,1.049122972873993,1.103354788515471,0.925699309344822,0.8994570048047275,0.9519733025561424,-0.00251551304626161,-0.02063699429831322,0.01109721937648249,0.00242752309562777,0.00117377106749887,0.0037368640802639,2000,0.1
0.01,-0.0010848618398960005,0.08184545051219322,0.14272914143598586,1.1379830875752839,0.8669888684552437,1.141798606749781,1.103141238488456,1.176063881713957,0.864167962987933,0.8435460605326741,0.8888601511540255,-0.00142037412103093,-0.01435081622106452,0.01184605756919107,0.00733107171670946,0.00548173768097992,0.00906351926167873,2000,0.2
0.02,0.0015968021589075534,0.07174200869498684,0.11992548959351888,1.1274128444603995,0.8926814020159104,1.13151486157547,1.096210316198821,1.162201523496893,0.8886808502790572,0.8600933319107018,0.914395952255769,0.00125479054304652,-0.00999495530954478,0.01360809965612604,0.00579861634859793,0.0040174698116599,0.00787276466168565,2000,0.2
0.05,0.01809057723329927,0.0662908693599035,0.12158127676944327,1.1292811465186743,0.9078652610680145,1.134724628996981,1.097974525951524,1.164076225122137,0.9042534814011752,0.8748009789885709,0.9289863896148994,0.01773668736403282,0.00576515230213856,0.03056353140661192,0.00507196451930332,0.00335407697878997,0.00666866379799832,2000,0.2
0.1,0.004032953318591328,0.04711800575598881,0.0958926095721665,1.100640859354292,0.9446395325827053,1.105541587811677,1.0710617401642,1.137619057917786,0.9348817338589512,0.9133311760183548,0.9581378448069594,0.0036593474612412,-0.00798553050862281,0.01888369783148402,0.00292541171561704,0.00172090969991047,0.00418358503564249,2000,0.2
0.2,0.007707706265391311,0.03850312454587164,0.0710496775526671,1.0505859100969854,0.9314156205297279,1.066339325538823,1.049443826724995,1.087908803931857,0.9259992978774668,0.8979322089597179,0.9553832735494056,0.00735165660581713,-0.00365726026143069,0.02049405287944182,0.00215723697694077,0.00131717660523709,0.00309196347366688,2000,0.2
