interval_in_tau,param_index,m,lo,hi,se,nch,z
0.02,0,-0.00378533548395415,-0.01355810112306663,0.00575612612959168,0.43828753912059454,10,1
0.02,1,0.00243729150733483,-0.00109665160730155,0.00628854641260743,0.19573416044002448,10,1
0.02,2,-1.6510990329981e-4,-0.00557879922098508,0.00465465258845574,0.24779979476713404,10,1
0.02,3,-2.9046365276836e-4,-9.0676558245078e-4,4.0794317911004e-4,0.02895033345225457,10,1
0.02,4,0.00600135442770913,0.00438532836757568,0.00769182271172721,0.07928403726012519,10,1
0.02,5,0.00425263823235187,-0.00361579517361279,0.01554977172475198,0.4823290669127377,10,1
0.01,0,0.00891984542542441,8.9572001586456e-4,0.01602376877103052,0.4404371763011568,10,1
0.01,1,-0.0045784273988737,-0.00811132217620753,-7.1817381095166e-4,0.19516363102985568,10,1
0.01,2,0.0034909296036733,-8.269787181891e-4,0.00779097627670374,0.24610912778724242,10,1
0.01,3,-9.377687340333684e-5,-5.0950968103839e-4,2.4348174839074e-4,0.019959457604270463,10,1
0.01,4,0.00604083811832338,0.00443219008101822,0.00768913503660047,0.07938720618975523,10,1
0.01,5,-0.00920449568294135,-0.01772811172943383,-6.6150382289035e-4,0.4816838834286329,10,1
1,0,0.00257768077285019,-0.01317454444797496,0.01982255593395518,0.8104793401740249,10,10
1,1,0.00123418230864675,-0.00415487589850953,0.00734601368910866,0.2859670841337181,10,10
1,2,0.00843444690527325,-0.0070619733435277,0.02320008512944929,0.6967100702327366,10,10
1,3,-0.00642686932232055,-0.01235463308903334,2.4439199117235e-4,0.31291500971509745,10,10
1,4,0.00340784959501063,-0.00261202887764095,0.00781111396455988,0.2528388773685367,10,10
1,5,-0.0085845025216447,-0.03050243001581206,0.01237925468165328,1.077202493533381,10,10
0.5,0,-0.01627678371018136,-0.02987014710680396,-0.00182289831934541,0.7830218121333915,10,10
0.5,1,0.00108423542364784,-0.00346041650500854,0.0066695887529076,0.2797927903631148,10,10
0.5,2,-0.00913547466493441,-0.02061626272943724,0.00419136635953739,0.6264347941659933,10,10
0.5,3,-4.8105444114982e-4,-0.00535986318023996,0.00328653331685058,0.19041046672384518,10,10
0.5,4,0.00195410018900797,-0.00407020840358485,0.00678219152308786,0.24849736065721126,10,10
0.5,5,0.01895895930300423,-0.00218456116254079,0.03694401236732778,1.0053312756371962,10,10
0.2,0,-7.435279296804e-4,-0.01672148964950571,0.01334578185962102,0.758018595695935,10,10
0.2,1,-9.128469542419028e-5,-0.00620369015432658,0.00432009600293163,0.2784118091144954,10,10
0.2,2,0.0057407789550324604,-0.00657981348461369,0.01662391053397386,0.5657505488543652,10,10
0.2,3,-0.0025808349066952,-0.00445801203529322,-7.2347550499613e-4,0.1024990883355518,10,10
0.2,4,0.00253429211757536,-0.00292881264045651,0.00804686298119594,0.24619224359736305,10,10
0.2,5,-0.00519237785000573,-0.02297441432598876,0.01527451712729029,0.9403256454359984,10,10
0.1,0,-0.0060532500686823,-0.01913435875757388,0.0116864665762916,0.750648245995674,10,10
0.1,1,0.00243451820303826,-0.00402503642998484,0.0077606985739198,0.27928214043620336,10,10
0.1,2,-0.0081954159851847,-0.0201223643082581,0.00144267429680225,0.5452447432772909,10,10
0.1,3,2.7255679005963e-4,-8.0343540189616e-4,0.00178251152640432,0.06733034975972997,10,10
0.1,4,0.00189811399885027,-0.00347069190510531,0.00740473398484378,0.2456762490296459,10,10
0.1,5,0.01278029646084003,-0.00537791458071544,0.03119177396940406,0.9195943767603434,10,10
0.05,0,0.00818762849993844,-0.00614483745891988,0.02381455805698124,0.7421308331921103,10,10
0.05,1,0.00204748894607958,-0.00286538257413961,0.00917394606824557,0.27888107481520696,10,10
0.05,2,0.00808040935747613,-0.00352261120805955,0.01857171975457327,0.5314476293299534,10,10
0.05,3,-3.0775150199979e-4,-0.00125264378699768,6.2355767096276e-4,0.04558408556369964,10,10
0.05,4,0.00230513906742192,-0.00256002876180605,0.00733502030702067,0.24535577176531181,10,10
0.05,5,-0.00999747943428801,-0.02765654395894572,0.00943606664306006,0.9023996057417338,10,10
0.02,0,-0.01880193437999153,-0.03543141331753578,-0.00107130542063578,0.7453472499406747,10,10
0.02,1,7.6067838141904e-4,-0.0051413585674246,0.00701350553682489,0.2796674417434695,10,10
0.02,2,-0.00469423023177845,-0.01630916352251646,0.00538052075528047,0.5272851726146663,10,10
0.02,3,-9.982794550730524e-5,-7.0377949464316e-4,4.2856041600952e-4,0.028029112875696403,10,10
0.02,4,0.00435853705250608,7.9372072811364e-4,0.00842433018320077,0.24539640042041352,10,10
0.02,5,0.01530387877605025,-0.00370814796277075,0.03352569898568862,0.9020696098057861,10,10
0.01,0,-0.00746690649165911,-0.02335338372830813,0.00871785207404945,0.7429825102697379,10,10
0.01,1,-7.8813539216205e-4,-0.0080601854212071,0.0056428453782145,0.2788902914165984,10,10
0.01,2,-0.00597877181196327,-0.01632451706048644,0.0057494662983283,0.5242328945255292,10,10
0.01,3,4.732432220486082e-5,-3.5778216041422e-4,4.4518385688599e-4,0.0196237946890646,10,10
0.01,4,-0.00109676740110498,-0.00640652501126081,0.00405669616675627,0.24553740126550372,10,10
0.01,5,0.00888759019963946,-0.01188517381388676,0.02623057824792517,0.8963039609230623,10,10
1,0,-0.011215444929525,-0.05856528146185816,0.03777069745103211,2.2859183053196337,10,100
1,1,0.00887999818969985,-0.00658849606901875,0.02527193453367509,0.7534349243551295,10,100
1,2,-0.02478415276318464,-0.1001574796800174,0.0329231283618269,2.882524866946735,10,100
1,3,0.00354058938608729,-0.00223748793853902,0.00985995602502967,0.27169616551992914,10,100
1,4,0.00174759827829584,-0.01570503703681716,0.01463077130493158,0.8087760700143614,10,100
1,5,0.03720239458251687,-0.04631207995692314,0.1312658985038702,3.741798106845766,10,100
0.5,0,0.01322002908762607,-0.0331110300787795,0.06035446328159512,2.2122644061235444,10,100
0.5,1,2.9807430889414e-4,-0.01351962153153324,0.01768681009593738,0.7283791958836607,10,100
0.5,2,0.04402280550648856,-2.2256760440416e-4,0.09252267628886612,2.4937192450777608,10,100
0.5,3,1.8069423810197e-4,-0.00340062635704752,0.00395786317811534,0.16882541866752637,10,100
0.5,4,-0.00178245668797701,-0.01997908229740818,0.01103611166301299,0.7964886073303379,10,100
0.5,5,-0.05044754383123964,-0.1221613564568636,0.01497672967919235,3.377768759094518,10,100
0.2,0,-0.02352495400752319,-0.07116543295500422,0.01453044873273745,2.147499780851864,10,100
0.2,1,-0.01443040669017991,-0.02977738196842882,-0.00258151276963576,0.7179167486095313,10,100
0.2,2,-0.01589110964725738,-0.05369336896596744,0.02956133752967642,2.2451099982155864,10,100
0.2,3,-0.0013025882121508,-0.00310505019813308,3.0597143470035e-4,0.09578811883875447,10,100
0.2,4,0.00812556021891865,-0.00504126117093156,0.02265685022091948,0.7908085359649412,10,100
0.2,5,0.02395110696563887,-0.03240322387695328,0.08837595112225269,3.1335927305697036,10,100
0.1,0,-0.04902182658268938,-0.1063575635988397,0.00541237377183835,2.1267201394421757,10,100
0.1,1,0.01815943043644274,3.7095476070308e-4,0.03327385884236492,0.7179964198321798,10,100
0.1,2,9.1924421337789e-4,-0.04390725402491081,0.04021072365052249,2.1528718695528823,10,100
0.1,3,9.0638802777127e-4,-3.7343904030611e-4,0.00207197918091321,0.06468211059512646,10,100
0.1,4,-0.0203366265003635,-0.03639558014372526,-0.00438914632504371,0.7881579515734789,10,100
0.1,5,0.03077397204560148,-0.03908638369626742,0.1041045613020258,3.0480563641731497,10,100
0.05,0,0.03028507782635544,-0.02150760547367173,0.07536020041163981,2.126015368431375,10,100
0.05,1,-0.00480990885011404,-0.01940835461115719,0.00852472538255305,0.7169513674351281,10,100
0.05,2,0.02158865067203132,-0.02817061046002951,0.07139348483608157,2.1098560448701167,10,100
0.05,3,-4.6291296737498e-4,-0.00135841825510055,5.8045957331056e-4,0.04461856486894217,10,100
0.05,4,-0.00128329779024331,-0.01520394794979995,0.01395380671256219,0.7885621869095916,10,100
0.05,5,-0.04135750774630748,-0.1102114612855463,0.02996959416618784,3.0043805594274327,10,100
0.02,0,0.00485868543541083,-0.03336351149115017,0.04562783053649448,2.1245083728181395,10,100
0.02,1,4.4832399567302e-4,-0.01612923406284634,0.01403525667946761,0.7176403225732892,10,100
0.02,2,1.9999982058351e-4,-0.04737570736114435,0.03963819389158048,2.087112962485271,10,100
0.02,3,6.846153968039561e-6,-5.7729528105334e-4,5.2776457169483e-4,0.027772272314014027,10,100
0.02,4,-0.00197103651121893,-0.01952427335753124,0.01318495029320821,0.7884120364106978,10,100
0.02,5,-0.00430487932765697,-0.06787686708904309,0.05713352677817005,2.987774634261381,10,100
0.01,0,0.01776347670398823,-0.02447509957193023,0.06620997783566068,2.114664691390615,10,100
0.01,1,-0.00347693444413688,-0.02110488714217068,0.01407932775770544,0.7161052184157988,10,100
0.01,2,0.01553070118725099,-0.02562975627795111,0.0548360455126904,2.0767318378468462,10,100
0.01,3,-1.9846662663212e-4,-5.5863388850704e-4,1.3120825725388e-4,0.019530564858799143,10,100
0.01,4,-0.00175021028739535,-0.01749354594632608,0.01723929419465542,0.7885798524750033,10,100
0.01,5,-0.02490858634790746,-0.087128634218859,0.0385979830756016,2.9725957552958473,10,100
1,0,-0.01344885988664904,-0.1810634738026848,0.1493646188447673,7.631015565581497,10,1000
1,1,0.02594397505583889,-0.02115108718819906,0.06729196127721325,2.4494012341043487,10,1000
1,2,0.03402924532603368,-0.3595649758796076,0.4404111750778568,22.626499935871017,10,1000
1,3,-4.6087987351143e-4,-0.00508107785127313,0.00399509413388107,0.2641523785884986,10,1000
1,4,-0.00969109858378109,-0.06544357206135529,0.05279191530802328,2.6309525143139294,10,1000
1,5,-0.01353705773556574,-0.4427083795616131,0.4349584241589233,23.995729352382185,10,1000
0.5,0,-0.01435239213256907,-0.1495480911293966,0.1301675450714665,7.363182241279232,10,1000
0.5,1,0.02406333182318095,-0.02839727299149476,0.07077319353527449,2.3662366330043527,10,1000
0.5,2,0.4312795161950968,0.07960985199614469,0.7940739695484658,18.91032146836419,10,1000
0.5,3,-0.00248438843137217,-0.00590212945291315,7.1832732515522e-4,0.16515696779482805,10,1000
0.5,4,-0.00240871438370004,-0.05984233538621676,0.05503527429144451,2.5857949377988914,10,1000
0.5,5,-0.4072130418993762,-0.7982793642342727,-0.01977813001248674,20.39038853455244,10,1000
0.2,0,-0.08212339660227322,-0.2585462723042771,0.07043699137120467,7.1181711940999515,10,1000
0.2,1,0.01696094326756635,-0.03235823672563485,0.06926672186671295,2.3266375976389053,10,1000
0.2,2,-0.05823228160943206,-0.4094025846910693,0.3224253780240603,16.746369556072942,10,1000
0.2,3,0.00103907980105868,-6.9699852349111e-4,0.00310567684257417,0.0946490769655413,10,1000
0.2,4,-0.03182966616049363,-0.09607120840691669,0.00974582496786171,2.561585383003482,10,1000
0.2,5,0.1130831338258003,-0.3294342229387975,0.4688131569321992,18.263195656257952,10,1000
0.1,0,0.04838876136526638,-0.06705252141021123,0.1843687309303847,7.073760991727176,10,1000
0.1,1,0.00347809824270112,-0.03559405891843254,0.04938788653486946,2.3213885793752915,10,1000
0.1,2,0.3718427246288079,-3.576594259527e-4,0.6929226202269374,15.933451567069161,10,1000
0.1,3,-2.3760724039884e-4,-0.00154610007238409,0.00122650198562149,0.06425187554893211,10,1000
0.1,4,-0.0151196880951993,-0.08168364088236485,0.03426620546033031,2.5573256821649726,10,1000
0.1,5,-0.398538644028923,-0.7606283123096071,0.00812896396232975,17.468434819355245,10,1000
0.05,0,0.064519087738964,-0.06700608846829144,0.1875788902848341,7.062208229174909,10,1000
0.05,1,-0.02691456732909012,-0.0780722514824665,0.01924353197878623,2.320032085897027,10,1000
0.05,2,-0.08718972131941799,-0.3542635874022415,0.2379370240855869,15.66903692924709,10,1000
0.05,3,4.69271493216e-4,-6.0310307850062e-4,0.00133161666275236,0.044463972474459025,10,1000
0.05,4,0.05011245140613422,-0.01879762362070799,0.1092822688402421,2.5558686937284647,10,1000
0.05,5,0.0466982925169953,-0.2905787970492542,0.3706108008942617,17.216936992198935,10,1000
0.02,0,0.08757357313250212,-0.03783281218445616,0.2069648982507894,7.058238241802545,10,1000
0.02,1,-0.00772528633325072,-0.04815679543899058,0.03339440688356736,2.3197497982901196,10,1000
0.02,2,0.2392906503127151,-0.03985951542560409,0.5269305250097698,15.42123798327657,10,1000
0.02,3,-1.4900656205398e-4,-7.1570117621163e-4,5.301770315722e-4,0.027731064175157794,10,1000
0.02,4,-0.03688602548600794,-0.08352134874228867,0.0083995066842414,2.5561102005010072,10,1000
0.02,5,-0.3050607054222948,-0.6247841103263029,0.00663470841955999,16.982817382175526,10,1000
0.01,0,-0.01473365633385621,-0.1572877360601392,0.1360532854753426,7.052970577250737,10,1000
0.01,1,0.03026588771004663,-0.01391975709604578,0.07103137053548174,2.3202593773516376,10,1000
0.01,2,0.00496676697747416,-0.2801583554359337,0.2850302318465227,15.357948616750226,10,1000
0.01,3,1.041776571639019e-5,-4.1584571728883e-4,4.6692837849204e-4,0.019515852980374185,10,1000
0.01,4,-0.01096269068856233,-0.05543540865434229,0.03689799036396185,2.5554558994493317,10,1000
0.01,5,0.02313700273473418,-0.3113254842367493,0.3645906637766282,16.940324427500514,10,1000
1,0,0.00203910517154314,-0.5474476081582861,0.5680968574927312,24.375246237390993,10,10000
1,1,0.1053514465111433,-0.05892517262520422,0.2709076231572055,7.795316656059453,10,10000
1,2,3.508043260408133,-1.397366440232402,8.774920388905668,217.3846511987627,10,10000
1,3,0.00136615536557719,-0.00413053837065696,0.00655763188622317,0.26250364984993924,10,10000
1,4,-0.06313620817881846,-0.2268590074084001,0.08833533876117322,8.361490329951375,10,10000
1,5,-3.475335251122889,-8.741140902488818,1.298228975402645,218.87412163028205,10,10000
0.5,0,-0.07519326339504383,-0.5464702959257115,0.3894212185547306,23.50894130343347,10,10000
0.5,1,0.06547737818227244,-0.07612449700632345,0.2118376386561038,7.527891321634333,10,10000
0.5,2,0.8149280948554666,-3.186536759884096,4.614761541359746,182.50186503434026,10,10000
0.5,3,5.310114594392417e-5,-0.0036873729308771,0.0029638572363709,0.16498566194495876,10,10000
0.5,4,-0.04597860712969923,-0.2029504925555959,0.09927644260756832,8.216432370035974,10,10000
0.5,5,-0.7322581399798874,-4.595920714210948,3.30684305183392,184.09351444504344,10,10000
0.2,0,0.2976753319371424,-0.1791885672772209,0.8469403410622343,22.726524835654782,10,10000
0.2,1,-0.1277500729604108,-0.2479239280435785,0.03518068233552304,7.405987427923398,10,10000
0.2,2,3.598550546402433,-0.4591593025953237,7.14711283157977,159.85156206170194,10,10000
0.2,3,1.7845182519576e-4,-0.00198015777339171,0.00233532949180594,0.09447293897301089,10,10000
0.2,4,0.1995513681415653,0.04067366446854431,0.3432046961924022,8.134714348477088,10,10000
0.2,5,-3.799200739165278,-7.322998028951406,0.2772124777103182,161.56085300692976,10,10000
0.1,0,-0.481329001737718,-0.8623139651501543,0.08373594184071606,22.571478830457895,10,10000
0.1,1,0.06638662328490387,-0.06767052815146507,0.2226182694122726,7.385776450410463,10,10000
0.1,2,2.297169985465732,-1.593497430296036,5.6238477307585,152.48959017089769,10,10000
0.1,3,7.6973650196216e-4,-3.3922889225381e-4,0.00193896231555137,0.06420181951903194,10,10000
0.1,4,-0.01906673006546032,-0.1765001049356805,0.1329262847069354,8.120703424272152,10,10000
0.1,5,-1.996291544537653,-5.32301148350469,1.681178976342109,154.29635096780834,10,10000
0.05,0,0.05048305175288117,-0.4584258463748177,0.5475056138544581,22.531244776443813,10,10000
0.05,1,-0.01657207308170715,-0.1861660316103109,0.1068043924102167,7.378931868958529,10,10000
0.05,2,-1.693689248853814,-4.974270868487372,1.245994075755203,150.24831587378796,10,10000
0.05,3,3.8395353189196e-4,-4.1448131803754e-4,0.00128254553056295,0.044451651074474165,10,10000
0.05,4,0.00630804331926468,-0.1823167573643805,0.1713319194303357,8.117432148236583,10,10000
0.05,5,1.656496338833583,-1.378393975482896,5.03937803802997,151.9293927644856,10,10000
0.02,0,0.02763508146944499,-0.4677494230556333,0.4777768972237482,22.518648359755957,10,10000
0.02,1,0.01484594726961188,-0.1305585157724795,0.1773982118464761,7.37701798833706,10,10000
0.02,2,1.263129172131084,-1.43833227069432,3.666928348465528,147.35768918318112,10,10000
0.02,3,2.470523668176828e-5,-5.0113487886573e-4,5.2073219389295e-4,0.02772621848694192,10,10000
0.02,4,-0.05177426081721007,-0.2153964377743683,0.07986634290963404,8.11622771128484,10,10000
0.02,5,-1.278759233610075,-3.726607843678526,1.390508831935551,149.0948974410605,10,10000
0.01,0,0.3905180831527971,-0.06477408215289396,0.8934713541301033,22.514720969121125,10,10000
0.01,1,-0.0801864541083858,-0.2267992286855784,0.07035104621336932,7.377382392793139,10,10000
0.01,2,1.44813240105542,-1.413461224443852,4.440409635849603,146.81590121234635,10,10000
0.01,3,-3.0327886530157e-4,-8.7356844446078e-4,1.4724440509988e-4,0.01951439583751032,10,10000
0.01,4,0.0882466079684232,-0.06804260737765938,0.2642810600522275,8.116357716717086,10,10000
0.01,5,-1.677307194486659,-4.740476119614062,1.254599081354763,148.56508169294995,10,10000
1,0,-0.01870147007844011,-0.02582426888018383,-0.011143510275364331,0.38740913318869835,20,0.05
1,1,0.01133211009186486,0.00805229543187602,0.01439366191105778,0.13542882083372154,20,0.05
1,2,-0.02346985324698425,-0.02797515089621919,-0.01826405940525336,0.25375497756412535,20,0.05
1,3,-0.01242780745850044,-0.02020295713134783,-0.00472026756321282,0.43103584244458487,20,0.05
1,4,8.129307932149755e-5,-3.7477340202037e-4,4.1230610618109e-4,0.02130284466573772,20,0.05
1,5,0.03963192037305346,0.03073128815029985,0.04788635570028078,0.41951156915076454,20,0.05
0.5,0,-0.0195909249551193,-0.0267808145665844,-0.01366493786713538,0.35758120529961723,20,0.05
0.5,1,0.01146391780841583,0.00818959344863458,0.01393489107835144,0.13578505741540708,20,0.05
0.5,2,-0.02093786238317831,-0.02414539098330428,-0.01763914667805078,0.19149727783440543,20,0.05
0.5,3,-0.03123027949204821,-0.03798238673961148,-0.0243789038305381,0.287569240307647,20,0.05
0.5,4,2.0629607293026e-4,-1.9976172540133e-4,6.5018609135375e-4,0.020323734996484284,20,0.05
0.5,5,0.0386815884975031,0.03273683786891524,0.04532697668405489,0.3632244233860435,20,0.05
0.2,0,-0.0046377632804414,-0.01187586608968774,0.00214193189564913,0.33441965185530215,20,0.05
0.2,1,0.00875725261984703,0.00548655289007194,0.01161730986068274,0.13473843312441142,20,0.05
0.2,2,-0.00383556030306854,-0.00682026565544527,-9.4048476738443e-4,0.15696954223751622,20,0.05
0.2,3,-0.02855559805509643,-0.03117306058195497,-0.02562260954583741,0.16314824113372445,20,0.05
0.2,4,9.0305159339626e-4,5.0826785695503e-4,0.00122730542838434,0.0194692501373774,20,0.05
0.2,5,0.00976512107620061,0.00344369749200797,0.01635314571750326,0.3299422986936241,20,0.05
0.1,0,-0.00271107800777587,-0.00927425862556294,0.00419998061470178,0.31311684109186605,20,0.05
0.1,1,0.0071804839826896,0.00374718690811896,0.01032140324823968,0.1314811570094254,20,0.05
0.1,2,-0.00254975693932018,-0.00503626232287563,-7.068119111263463e-5,0.1445278137641829,20,0.05
0.1,3,-0.01267453686434457,-0.01510417711331511,-0.01003065381238736,0.1045732923470505,20,0.05
0.1,4,0.00145843784167632,0.00112766735150857,0.00186085621466234,0.019210334196563837,20,0.05
