i_step,patch_current,i_state,N_state
850,-8.291491388967515,3,0
850,-8.291491388967515,4,0
850,-8.291491388967515,5,0
850,-8.291491388967515,6,0
850,-8.291491388967515,7,0
850,-8.291491388967515,8,34
851,6.062192012951702,0,3432
851,6.062192012951702,1,1512
851,6.062192012951702,2,22
851,6.062192012951702,3,0
851,6.062192012951702,4,0
851,6.062192012951702,5,0
851,6.062192012951702,6,0
851,6.062192012951702,7,0
851,6.062192012951702,8,34
852,13.63890244483709,0,3245
852,13.63890244483709,1,1613
852,13.63890244483709,2,104
852,13.63890244483709,3,4
852,13.63890244483709,4,0
852,13.63890244483709,5,0
852,13.63890244483709,6,0
852,13.63890244483709,7,0
852,13.63890244483709,8,34
853,-20.50414612125902,0,2686
853,-20.50414612125902,1,1857
853,-20.50414612125902,2,382
853,-20.50414612125902,3,38
853,-20.50414612125902,4,3
853,-20.50414612125902,5,0
853,-20.50414612125902,6,0
853,-20.50414612125902,7,0
853,-20.50414612125902,8,34
854,-6.169723757750583,0,1689
854,-6.169723757750583,1,1967
854,-6.169723757750583,2,1036
854,-6.169723757750583,3,264
854,-6.169723757750583,4,9
854,-6.169723757750583,5,1
854,-6.169723757750583,6,0
854,-6.169723757750583,7,0
854,-6.169723757750583,8,34
855,-0.08999415782694759,0,751
855,-0.08999415782694759,1,1474
855,-0.08999415782694759,2,1751
855,-0.08999415782694759,3,932
855,-0.08999415782694759,4,57
855,-0.08999415782694759,5,1
855,-0.08999415782694759,6,0
855,-0.08999415782694759,7,0
855,-0.08999415782694759,8,34
856,-11.57228796724134,0,254
856,-11.57228796724134,1,741
856,-11.57228796724134,2,1788
856,-11.57228796724134,3,2004
856,-11.57228796724134,4,176
856,-11.57228796724134,5,3
856,-11.57228796724134,6,0
856,-11.57228796724134,7,0
856,-11.57228796724134,8,34
857,7.427928067285572,0,68
857,7.427928067285572,1,327
857,7.427928067285572,2,1315
857,7.427928067285572,3,2895
857,7.427928067285572,4,354
857,7.427928067285572,5,7
857,7.427928067285572,6,0
857,7.427928067285572,7,0
857,7.427928067285572,8,34
858,-3.987672273458309,0,13
858,-3.987672273458309,1,105
858,-3.987672273458309,2,851
858,-3.987672273458309,3,3391
858,-3.987672273458309,4,596
858,-3.987672273458309,5,10
858,-3.987672273458309,6,0
858,-3.987672273458309,7,0
858,-3.987672273458309,8,34
859,-3.46397635047828,0,1
859,-3.46397635047828,1,37
859,-3.46397635047828,2,613
859,-3.46397635047828,3,3449
859,-3.46397635047828,4,846
859,-3.46397635047828,5,20
859,-3.46397635047828,6,0
859,-3.46397635047828,7,0
859,-3.46397635047828,8,34
860,-23.3173175198101,0,1
860,-23.3173175198101,1,8
860,-23.3173175198101,2,507
860,-23.3173175198101,3,3314
860,-23.3173175198101,4,1109
860,-23.3173175198101,5,26
860,-23.3173175198101,6,0
860,-23.3173175198101,7,1
860,-23.3173175198101,8,34
861,-31.54754574381578,0,0
861,-31.54754574381578,1,9
861,-31.54754574381578,2,483
861,-31.54754574381578,3,3074
861,-31.54754574381578,4,1364
861,-31.54754574381578,5,35
861,-31.54754574381578,6,0
861,-31.54754574381578,7,1
861,-31.54754574381578,8,34
862,-55.19396788651315,0,0
862,-55.19396788651315,1,6
862,-55.19396788651315,2,491
862,-55.19396788651315,3,2853
862,-55.19396788651315,4,1565
862,-55.19396788651315,5,50
862,-55.19396788651315,6,0
862,-55.19396788651315,7,1
862,-55.19396788651315,8,34
863,-53.33875935936576,0,0
863,-53.33875935936576,1,8
863,-53.33875935936576,2,544
863,-53.33875935936576,3,2565
863,-53.33875935936576,4,1782
863,-53.33875935936576,5,66
863,-53.33875935936576,6,0
863,-53.33875935936576,7,1
863,-53.33875935936576,8,34
864,-72.36189454824574,0,0
864,-72.36189454824574,1,5
864,-72.36189454824574,2,608
864,-72.36189454824574,3,2310
864,-72.36189454824574,4,1958
864,-72.36189454824574,5,84
864,-72.36189454824574,6,0
864,-72.36189454824574,7,1
864,-72.36189454824574,8,34
865,-89.67570133352787,0,0
865,-89.67570133352787,1,4
865,-89.67570133352787,2,654
865,-89.67570133352787,3,2080
865,-89.67570133352787,4,2133
865,-89.67570133352787,5,94
865,-89.67570133352787,6,0
865,-89.67570133352787,7,1
865,-89.67570133352787,8,34
866,-105.5842063685326,0,0
866,-105.5842063685326,1,13
866,-105.5842063685326,2,753
866,-105.5842063685326,3,1847
866,-105.5842063685326,4,2239
866,-105.5842063685326,5,113
866,-105.5842063685326,6,0
866,-105.5842063685326,7,1
866,-105.5842063685326,8,34
867,-118.2828201604973,0,0
867,-118.2828201604973,1,17
867,-118.2828201604973,2,877
867,-118.2828201604973,3,1598
867,-118.2828201604973,4,2339
867,-118.2828201604973,5,134
867,-118.2828201604973,6,0
867,-118.2828201604973,7,1
867,-118.2828201604973,8,34
868,-158.4801964312748,0,0
868,-158.4801964312748,1,20
868,-158.4801964312748,2,969
868,-158.4801964312748,3,1406
868,-158.4801964312748,4,2416
868,-158.4801964312748,5,154
868,-158.4801964312748,6,0
868,-158.4801964312748,7,1
868,-158.4801964312748,8,34
869,-165.7805511596972,0,0
869,-165.7805511596972,1,24
869,-165.7805511596972,2,1071
869,-165.7805511596972,3,1203
869,-165.7805511596972,4,2489
869,-165.7805511596972,5,178
869,-165.7805511596972,6,0
869,-165.7805511596972,7,1
869,-165.7805511596972,8,34
870,-192.1403750066688,0,0
870,-192.1403750066688,1,45
870,-192.1403750066688,2,1248
870,-192.1403750066688,3,863
870,-192.1403750066688,4,2594
870,-192.1403750066688,5,215
870,-192.1403750066688,6,0
870,-192.1403750066688,7,1
870,-192.1403750066688,8,34
871,-244.9580034766852,0,0
871,-244.9580034766852,1,53
871,-244.9580034766852,2,1339
871,-244.9580034766852,3,711
871,-244.9580034766852,4,2615
871,-244.9580034766852,5,247
871,-244.9580034766852,6,0
871,-244.9580034766852,7,1
871,-244.9580034766852,8,34
872,-262.3674709370971,0,0
872,-262.3674709370971,1,65
872,-262.3674709370971,2,1427
872,-262.3674709370971,3,571
872,-262.3674709370971,4,2638
872,-262.3674709370971,5,264
872,-262.3674709370971,6,0
872,-262.3674709370971,7,1
872,-262.3674709370971,8,34
873,-268.0599028273512,0,0
873,-268.0599028273512,1,74
873,-268.0599028273512,2,1487
873,-268.0599028273512,3,473
873,-268.0599028273512,4,2652
873,-268.0599028273512,5,278
873,-268.0599028273512,6,0
873,-268.0599028273512,7,2
873,-268.0599028273512,8,34
874,-284.7550972981636,0,0
874,-284.7550972981636,1,82
874,-284.7550972981636,2,1538
874,-284.7550972981636,3,387
874,-284.7550972981636,4,2656
874,-284.7550972981636,5,301
874,-284.7550972981636,6,0
874,-284.7550972981636,7,2
874,-284.7550972981636,8,34
875,-318.6313067325059,0,0
875,-318.6313067325059,1,92
875,-318.6313067325059,2,1580
875,-318.6313067325059,3,302
875,-318.6313067325059,4,2663
875,-318.6313067325059,5,326
875,-318.6313067325059,6,0
875,-318.6313067325059,7,3
875,-318.6313067325059,8,34
876,-343.0860742116244,0,0
876,-343.0860742116244,1,114
876,-343.0860742116244,2,1632
876,-343.0860742116244,3,194
876,-343.0860742116244,4,2650
876,-343.0860742116244,5,373
876,-343.0860742116244,6,0
876,-343.0860742116244,7,3
876,-343.0860742116244,8,34
877,-379.9270148688109,0,0
877,-379.9270148688109,1,141
877,-379.9270148688109,2,1639
877,-379.9270148688109,3,131
877,-379.9270148688109,4,2648
877,-379.9270148688109,5,404
877,-379.9270148688109,6,0
877,-379.9270148688109,7,3
877,-379.9270148688109,8,34
878,-427.9121525644844,0,0
878,-427.9121525644844,1,178
878,-427.9121525644844,2,1642
878,-427.9121525644844,3,66
878,-427.9121525644844,4,2615
878,-427.9121525644844,5,462
878,-427.9121525644844,6,0
878,-427.9121525644844,7,3
878,-427.9121525644844,8,34
879,-485.9155735849436,0,0
879,-485.9155735849436,1,212
879,-485.9155735849436,2,1631
879,-485.9155735849436,3,41
879,-485.9155735849436,4,2544
879,-485.9155735849436,5,535
879,-485.9155735849436,6,0
879,-485.9155735849436,7,3
879,-485.9155735849436,8,34
880,-562.5569983546825,0,0
880,-562.5569983546825,1,265
880,-562.5569983546825,2,1591
880,-562.5569983546825,3,27
880,-562.5569983546825,4,2492
880,-562.5569983546825,5,587
880,-562.5569983546825,6,0
880,-562.5569983546825,7,4
880,-562.5569983546825,8,34
881,-611.6115189906744,0,0
881,-611.6115189906744,1,326
881,-611.6115189906744,2,1538
881,-611.6115189906744,3,17
881,-611.6115189906744,4,2445
881,-611.6115189906744,5,636
881,-611.6115189906744,6,0
881,-611.6115189906744,7,4
881,-611.6115189906744,8,34
882,-661.2238735767248,0,0
882,-661.2238735767248,1,404
882,-661.2238735767248,2,1473
882,-661.2238735767248,3,11
882,-661.2238735767248,4,2373
882,-661.2238735767248,5,697
882,-661.2238735767248,6,0
882,-661.2238735767248,7,8
882,-661.2238735767248,8,34
883,-725.6673598017202,0,0
883,-725.6673598017202,1,480
883,-725.6673598017202,2,1408
883,-725.6673598017202,3,8
883,-725.6673598017202,4,2299
883,-725.6673598017202,5,758
883,-725.6673598017202,6,0
883,-725.6673598017202,7,13
883,-725.6673598017202,8,34
884,-776.384149826098,0,0
884,-776.384149826098,1,573
884,-776.384149826098,2,1329
884,-776.384149826098,3,14
884,-776.384149826098,4,2218
884,-776.384149826098,5,817
884,-776.384149826098,6,0
884,-776.384149826098,7,15
884,-776.384149826098,8,34
885,-849.4181518302012,0,0
885,-849.4181518302012,1,691
885,-849.4181518302012,2,1226
885,-849.4181518302012,3,8
885,-849.4181518302012,4,2148
885,-849.4181518302012,5,873
885,-849.4181518302012,6,0
885,-849.4181518302012,7,20
885,-849.4181518302012,8,34
886,-871.8989221277859,0,0
886,-871.8989221277859,1,840
886,-871.8989221277859,2,1097
886,-871.8989221277859,3,5
886,-871.8989221277859,4,2105
886,-871.8989221277859,5,887
886,-871.8989221277859,6,0
886,-871.8989221277859,7,32
886,-871.8989221277859,8,34
887,-927.2555922027623,0,0
887,-927.2555922027623,1,1001
887,-927.2555922027623,2,960
887,-927.2555922027623,3,5
887,-927.2555922027623,4,2018
887,-927.2555922027623,5,944
887,-927.2555922027623,6,0
887,-927.2555922027623,7,38
887,-927.2555922027623,8,34
888,-955.4041949638759,0,0
888,-955.4041949638759,1,1162
888,-955.4041949638759,2,828
888,-955.4041949638759,3,8
888,-955.4041949638759,4,1953
888,-955.4041949638759,5,960
888,-955.4041949638759,6,0
888,-955.4041949638759,7,55
888,-955.4041949638759,8,34
889,-970.5324996073158,0,0
889,-970.5324996073158,1,1341
889,-970.5324996073158,2,685
889,-970.5324996073158,3,4
889,-970.5324996073158,4,1893
889,-970.5324996073158,5,972
889,-970.5324996073158,6,0
889,-970.5324996073158,7,71
889,-970.5324996073158,8,34
890,-945.27590865202,0,0
890,-945.27590865202,1,1518
890,-945.27590865202,2,545
890,-945.27590865202,3,6
890,-945.27590865202,4,1903
890,-945.27590865202,5,909
890,-945.27590865202,6,0
890,-945.27590865202,7,85
890,-945.27590865202,8,34
891,-893.1868051101275,0,0
891,-893.1868051101275,1,1703
891,-893.1868051101275,2,408
891,-893.1868051101275,3,7
891,-893.1868051101275,4,1861
891,-893.1868051101275,5,879
891,-893.1868051101275,6,0
891,-893.1868051101275,7,108
891,-893.1868051101275,8,34
892,-908.4485653864421,0,0
892,-908.4485653864421,1,1867
892,-908.4485653864421,2,301
892,-908.4485653864421,3,7
892,-908.4485653864421,4,1763
892,-908.4485653864421,5,899
892,-908.4485653864421,6,2
892,-908.4485653864421,7,127
892,-908.4485653864421,8,34
893,-857.2365926349304,0,0
893,-857.2365926349304,1,2041
893,-857.2365926349304,2,234
893,-857.2365926349304,3,6
893,-857.2365926349304,4,1673
893,-857.2365926349304,5,869
893,-857.2365926349304,6,4
893,-857.2365926349304,7,139
893,-857.2365926349304,8,34
894,-819.7997990164661,0,1
894,-819.7997990164661,1,2207
894,-819.7997990164661,2,168
894,-819.7997990164661,3,5
894,-819.7997990164661,4,1594
894,-819.7997990164661,5,824
894,-819.7997990164661,6,5
894,-819.7997990164661,7,162
894,-819.7997990164661,8,34
895,-789.7080868128081,0,1
895,-789.7080868128081,1,2345
895,-789.7080868128081,2,135
895,-789.7080868128081,3,3
895,-789.7080868128081,4,1564
895,-789.7080868128081,5,718
895,-789.7080868128081,6,8
895,-789.7080868128081,7,192
895,-789.7080868128081,8,34
896,-749.0623918285498,0,1
896,-749.0623918285498,1,2490
896,-749.0623918285498,2,111
896,-749.0623918285498,3,4
896,-749.0623918285498,4,1414
896,-749.0623918285498,5,728
896,-749.0623918285498,6,10
896,-749.0623918285498,7,208
896,-749.0623918285498,8,34
897,-697.0756140869561,0,1
897,-697.0756140869561,1,2659
897,-697.0756140869561,2,108
897,-697.0756140869561,3,3
897,-697.0756140869561,4,1293
897,-697.0756140869561,5,643
897,-697.0756140869561,6,14
897,-697.0756140869561,7,245
897,-697.0756140869561,8,34
898,-641.105079455393,0,1
898,-641.105079455393,1,2848
898,-641.105079455393,2,79
898,-641.105079455393,3,3
898,-641.105079455393,4,1182
898,-641.105079455393,5,592
898,-641.105079455393,6,22
898,-641.105079455393,7,239
898,-641.105079455393,8,34
899,-578.2264675738502,0,1
899,-578.2264675738502,1,3065
899,-578.2264675738502,2,88
899,-578.2264675738502,3,5
899,-578.2264675738502,4,1018
899,-578.2264675738502,5,530
899,-578.2264675738502,6,24
899,-578.2264675738502,7,235
899,-578.2264675738502,8,34
900,-504.7031577005314,0,1
900,-504.7031577005314,1,3333
900,-504.7031577005314,2,59
900,-504.7031577005314,3,3
900,-504.7031577005314,4,915
900,-504.7031577005314,5,433
900,-504.7031577005314,6,24
900,-504.7031577005314,7,198
900,-504.7031577005314,8,34
901,-437.1695214082415,0,2
901,-437.1695214082415,1,3586
901,-437.1695214082415,2,50
901,-437.1695214082415,3,3
901,-437.1695214082415,4,737
901,-437.1695214082415,5,377
901,-437.1695214082415,6,26
901,-437.1695214082415,7,185
901,-437.1695214082415,8,34
902,-371.8360921071336,0,3
902,-371.8360921071336,1,3838
902,-371.8360921071336,2,45
902,-371.8360921071336,3,3
902,-371.8360921071336,4,617
902,-371.8360921071336,5,296
902,-371.8360921071336,6,34
902,-371.8360921071336,7,130
902,-371.8360921071336,8,34
903,-306.2029770840918,0,3
903,-306.2029770840918,1,4098
903,-306.2029770840918,2,37
903,-306.2029770840918,3,3
903,-306.2029770840918,4,466
903,-306.2029770840918,5,237
903,-306.2029770840918,6,33
903,-306.2029770840918,7,89
903,-306.2029770840918,8,34
904,-217.4649863249617,0,4
904,-217.4649863249617,1,4343
904,-217.4649863249617,2,21
904,-217.4649863249617,3,1
904,-217.4649863249617,4,326
904,-217.4649863249617,5,154
904,-217.4649863249617,6,28
904,-217.4649863249617,7,89
904,-217.4649863249617,8,34
905,-162.2400239298747,0,5
905,-162.2400239298747,1,4542
905,-162.2400239298747,2,13
905,-162.2400239298747,3,0
905,-162.2400239298747,4,211
905,-162.2400239298747,5,110
905,-162.2400239298747,6,31
905,-162.2400239298747,7,54
905,-162.2400239298747,8,34
906,-115.4717702163326,0,6
906,-115.4717702163326,1,4687
906,-115.4717702163326,2,7
906,-115.4717702163326,3,2
906,-115.4717702163326,4,127
906,-115.4717702163326,5,64
906,-115.4717702163326,6,34
906,-115.4717702163326,7,39
906,-115.4717702163326,8,34
907,-78.28763566679054,0,9
907,-78.28763566679054,1,4783
907,-78.28763566679054,2,5
907,-78.28763566679054,3,1
907,-78.28763566679054,4,85
907,-78.28763566679054,5,36
907,-78.28763566679054,6,28
907,-78.28763566679054,7,19
907,-78.28763566679054,8,34
908,-53.60688683933262,0,17
908,-53.60688683933262,1,4850
908,-53.60688683933262,2,4
908,-53.60688683933262,3,0
908,-53.60688683933262,4,44
908,-53.60688683933262,5,15
908,-53.60688683933262,6,26
908,-53.60688683933262,7,10
908,-53.60688683933262,8,34
909,-32.55334206786601,0,26
909,-32.55334206786601,1,4888
909,-32.55334206786601,2,1
909,-32.55334206786601,3,0
909,-32.55334206786601,4,14
909,-32.55334206786601,5,11
909,-32.55334206786601,6,19
909,-32.55334206786601,7,7
909,-32.55334206786601,8,34
910,-18.89178764009102,0,32
910,-18.89178764009102,1,4904
910,-18.89178764009102,2,0
910,-18.89178764009102,3,0
910,-18.89178764009102,4,10
910,-18.89178764009102,5,3
910,-18.89178764009102,6,11
910,-18.89178764009102,7,6
910,-18.89178764009102,8,34
911,-14.3419943273552,0,40
911,-14.3419943273552,1,4913
911,-14.3419943273552,2,0
911,-14.3419943273552,3,1
911,-14.3419943273552,4,3
911,-14.3419943273552,5,1
911,-14.3419943273552,6,7
911,-14.3419943273552,7,1
911,-14.3419943273552,8,34
912,-4.210477089605013,0,52
912,-4.210477089605013,1,4907
912,-4.210477089605013,2,0
912,-4.210477089605013,3,0
912,-4.210477089605013,4,0
912,-4.210477089605013,5,1
912,-4.210477089605013,6,4
912,-4.210477089605013,7,2
912,-4.210477089605013,8,34
913,-6.423663488487389,0,64
913,-6.423663488487389,1,4898
913,-6.423663488487389,2,0
913,-6.423663488487389,3,0
913,-6.423663488487389,4,0
913,-6.423663488487389,5,0
913,-6.423663488487389,6,4
913,-6.423663488487389,7,0
913,-6.423663488487389,8,34
914,-3.631793547225176,0,80
914,-3.631793547225176,1,4883
914,-3.631793547225176,2,0
914,-3.631793547225176,3,0
914,-3.631793547225176,4,0
914,-3.631793547225176,5,0
914,-3.631793547225176,6,3
914,-3.631793547225176,7,0
914,-3.631793547225176,8,34
915,0.5682521440456683,0,105
915,0.5682521440456683,1,4859
915,0.5682521440456683,2,0
915,0.5682521440456683,3,0
915,0.5682521440456683,4,0
915,0.5682521440456683,5,0
915,0.5682521440456683,6,2
915,0.5682521440456683,7,0
915,0.5682521440456683,8,34
916,2.061026181252277,0,132
916,2.061026181252277,1,4834
916,2.061026181252277,2,0
916,2.061026181252277,3,0
916,2.061026181252277,4,0
916,2.061026181252277,5,0
916,2.061026181252277,6,0
916,2.061026181252277,7,0
916,2.061026181252277,8,34
917,3.324138540438839,0,169
917,3.324138540438839,1,4797
917,3.324138540438839,2,0
917,3.324138540438839,3,0
917,3.324138540438839,4,0
917,3.324138540438839,5,0
917,3.324138540438839,6,0
917,3.324138540438839,7,0
917,3.324138540438839,8,34
918,-1.611047069915985,0,216
918,-1.611047069915985,1,4750
918,-1.611047069915985,2,0
918,-1.611047069915985,3,0
918,-1.611047069915985,4,0
918,-1.611047069915985,5,0
918,-1.611047069915985,6,0
918,-1.611047069915985,7,0
918,-1.611047069915985,8,34
919,2.8054315095306,0,272
919,2.8054315095306,1,4694
919,2.8054315095306,2,0
919,2.8054315095306,3,0
919,2.8054315095306,4,0
919,2.8054315095306,5,0
919,2.8054315095306,6,0
919,2.8054315095306,7,0
919,2.8054315095306,8,34
920,nan,0,3375
920,nan,1,1584
920,nan,2,0
920,nan,3,0
920,nan,4,0
920,nan,5,0
920,nan,6,0
920,nan,7,0
920,nan,8,41
921,nan,0,0
921,nan,1,1
921,nan,2,22
921,nan,3,33
921,nan,4,3200
921,nan,5,1533
921,nan,6,0
921,nan,7,170
921,nan,8,41
922,-1508.913613545693,0,0
922,-1508.913613545693,1,1
922,-1508.913613545693,2,19
922,-1508.913613545693,3,30
922,-1508.913613545693,4,3086
922,-1508.913613545693,5,1545
922,-1508.913613545693,6,2
922,-1508.913613545693,7,276
922,-1508.913613545693,8,41
923,nan,0,3344
923,nan,1,1613
923,nan,2,0
923,nan,3,0
923,nan,4,0
923,nan,5,0
923,nan,6,0
923,nan,7,0
923,nan,8,43
924,3.105593882043979,0,3344
924,3.105593882043979,1,1613
924,3.105593882043979,2,0
924,3.105593882043979,3,0
924,3.105593882043979,4,0
924,3.105593882043979,5,0
924,3.105593882043979,6,0
924,3.105593882043979,7,0
924,3.105593882043979,8,43
925,-0.9599783032468181,0,3344
925,-0.9599783032468181,1,1613
925,-0.9599783032468181,2,0
925,-0.9599783032468181,3,0
925,-0.9599783032468181,4,0
925,-0.9599783032468181,5,0
925,-0.9599783032468181,6,0
925,-0.9599783032468181,7,0
925,-0.9599783032468181,8,43
926,4.166934872062239,0,3344
926,4.166934872062239,1,1613
926,4.166934872062239,2,0
926,4.166934872062239,3,0
926,4.166934872062239,4,0
926,4.166934872062239,5,0
926,4.166934872062239,6,0
926,4.166934872062239,7,0
926,4.166934872062239,8,43
927,3.561969577893797,0,3344
927,3.561969577893797,1,1613
927,3.561969577893797,2,0
927,3.561969577893797,3,0
927,3.561969577893797,4,0
927,3.561969577893797,5,0
927,3.561969577893797,6,0
927,3.561969577893797,7,0
927,3.561969577893797,8,43
928,0.7243198784013631,0,3344
928,0.7243198784013631,1,1613
928,0.7243198784013631,2,0
928,0.7243198784013631,3,0
928,0.7243198784013631,4,0
928,0.7243198784013631,5,0
928,0.7243198784013631,6,0
928,0.7243198784013631,7,0
928,0.7243198784013631,8,43
929,4.329638748933417,0,3344
929,4.329638748933417,1,1613
929,4.329638748933417,2,0
929,4.329638748933417,3,0
929,4.329638748933417,4,0
929,4.329638748933417,5,0
929,4.329638748933417,6,0
929,4.329638748933417,7,0
929,4.329638748933417,8,43
930,0.3882450173589183,0,3345
930,0.3882450173589183,1,1612
930,0.3882450173589183,2,0
930,0.3882450173589183,3,0
930,0.3882450173589183,4,0
930,0.3882450173589183,5,0
930,0.3882450173589183,6,0
930,0.3882450173589183,7,0
930,0.3882450173589183,8,43
931,0.8943233126230872,0,3345
931,0.8943233126230872,1,1612
931,0.8943233126230872,2,0
931,0.8943233126230872,3,0
931,0.8943233126230872,4,0
931,0.8943233126230872,5,0
931,0.8943233126230872,6,0
931,0.8943233126230872,7,0
931,0.8943233126230872,8,43
932,1.575046631079279,0,3347
932,1.575046631079279,1,1610
932,1.575046631079279,2,0
932,1.575046631079279,3,0
932,1.575046631079279,4,0
932,1.575046631079279,5,0
932,1.575046631079279,6,0
932,1.575046631079279,7,0
932,1.575046631079279,8,43
933,1.536598834138079,0,3348
933,1.536598834138079,1,1609
933,1.536598834138079,2,0
933,1.536598834138079,3,0
933,1.536598834138079,4,0
933,1.536598834138079,5,0
933,1.536598834138079,6,0
933,1.536598834138079,7,0
933,1.536598834138079,8,43
934,1.861737078844454,0,3350
934,1.861737078844454,1,1607
934,1.861737078844454,2,0
934,1.861737078844454,3,0
934,1.861737078844454,4,0
934,1.861737078844454,5,0
934,1.861737078844454,6,0
934,1.861737078844454,7,0
934,1.861737078844454,8,43
935,0.8497479135408477,0,3351
935,0.8497479135408477,1,1606
935,0.8497479135408477,2,0
935,0.8497479135408477,3,0
935,0.8497479135408477,4,0
935,0.8497479135408477,5,0
935,0.8497479135408477,6,0
935,0.8497479135408477,7,0
935,0.8497479135408477,8,43
936,5.242002678774946,0,3351
936,5.242002678774946,1,1606
936,5.242002678774946,2,0
936,5.242002678774946,3,0
936,5.242002678774946,4,0
936,5.242002678774946,5,0
936,5.242002678774946,6,0
936,5.242002678774946,7,0
936,5.242002678774946,8,43
937,0.6081214205681817,0,3351
937,0.6081214205681817,1,1606
937,0.6081214205681817,2,0
937,0.6081214205681817,3,0
937,0.6081214205681817,4,0
937,0.6081214205681817,5,0
937,0.6081214205681817,6,0
937,0.6081214205681817,7,0
937,0.6081214205681817,8,43
938,-2.598758762816383,0,3351
938,-2.598758762816383,1,1606
938,-2.598758762816383,2,0
938,-2.598758762816383,3,0
938,-2.598758762816383,4,0
938,-2.598758762816383,5,0
938,-2.598758762816383,6,0
938,-2.598758762816383,7,0
938,-2.598758762816383,8,43
939,4.48188288978595,0,3352
939,4.48188288978595,1,1605
939,4.48188288978595,2,0
939,4.48188288978595,3,0
939,4.48188288978595,4,0
939,4.48188288978595,5,0
939,4.48188288978595,6,0
939,4.48188288978595,7,0
939,4.48188288978595,8,43
940,2.035971401392259,0,3352
940,2.035971401392259,1,1605
940,2.035971401392259,2,0
940,2.035971401392259,3,0
940,2.035971401392259,4,0
940,2.035971401392259,5,0
940,2.035971401392259,6,0
940,2.035971401392259,7,0
940,2.035971401392259,8,43
941,2.467052045171775,0,3353
941,2.467052045171775,1,1604
941,2.467052045171775,2,0
941,2.467052045171775,3,0
941,2.467052045171775,4,0
941,2.467052045171775,5,0
941,2.467052045171775,6,0
941,2.467052045171775,7,0
941,2.467052045171775,8,43
942,-0.9707717430606388,0,3353
942,-0.9707717430606388,1,1604
942,-0.9707717430606388,2,0
942,-0.9707717430606388,3,0
942,-0.9707717430606388,4,0
942,-0.9707717430606388,5,0
942,-0.9707717430606388,6,0
942,-0.9707717430606388,7,0
942,-0.9707717430606388,8,43
943,0.2582382788152441,0,3353
943,0.2582382788152441,1,1604
943,0.2582382788152441,2,0
943,0.2582382788152441,3,0
943,0.2582382788152441,4,0
943,0.2582382788152441,5,0
943,0.2582382788152441,6,0
943,0.2582382788152441,7,0
943,0.2582382788152441,8,43
944,0.4973639481267835,0,3353
944,0.4973639481267835,1,1604
944,0.4973639481267835,2,0
944,0.4973639481267835,3,0
944,0.4973639481267835,4,0
944,0.4973639481267835,5,0
944,0.4973639481267835,6,0
944,0.4973639481267835,7,0
944,0.4973639481267835,8,43
945,-0.705642178556076,0,3353
945,-0.705642178556076,1,1604
945,-0.705642178556076,2,0
945,-0.705642178556076,3,0
945,-0.705642178556076,4,0
945,-0.705642178556076,5,0
945,-0.705642178556076,6,0
945,-0.705642178556076,7,0
945,-0.705642178556076,8,43
946,1.06025567112034,0,3353
946,1.06025567112034,1,1604
946,1.06025567112034,2,0
946,1.06025567112034,3,0
946,1.06025567112034,4,0
946,1.06025567112034,5,0
946,1.06025567112034,6,0
946,1.06025567112034,7,0
946,1.06025567112034,8,43
947,-2.956749402956301,0,3353
947,-2.956749402956301,1,1604
947,-2.956749402956301,2,0
947,-2.956749402956301,3,0
947,-2.956749402956301,4,0
947,-2.956749402956301,5,0
947,-2.956749402956301,6,0
947,-2.956749402956301,7,0
947,-2.956749402956301,8,43
948,4.884135630560852,0,3353
948,4.884135630560852,1,1604
948,4.884135630560852,2,0
948,4.884135630560852,3,0
948,4.884135630560852,4,0
948,4.884135630560852,5,0
948,4.884135630560852,6,0
948,4.884135630560852,7,0
948,4.884135630560852,8,43
949,2.810475964976685,0,3353
949,2.810475964976685,1,1604
949,2.810475964976685,2,0
949,2.810475964976685,3,0
949,2.810475964976685,4,0
949,2.810475964976685,5,0
949,2.810475964976685,6,0
949,2.810475964976685,7,0
949,2.810475964976685,8,43
950,-0.7394698198720708,0,3354
950,-0.7394698198720708,1,1603
950,-0.7394698198720708,2,0
950,-0.7394698198720708,3,0
950,-0.7394698198720708,4,0
950,-0.7394698198720708,5,0
950,-0.7394698198720708,6,0
950,-0.7394698198720708,7,0
950,-0.7394698198720708,8,43
951,1.82327331058652,0,3355
951,1.82327331058652,1,1602
951,1.82327331058652,2,0
951,1.82327331058652,3,0
951,1.82327331058652,4,0
951,1.82327331058652,5,0
951,1.82327331058652,6,0
951,1.82327331058652,7,0
951,1.82327331058652,8,43
952,0.959494207486184,0,3355
952,0.959494207486184,1,1602
952,0.959494207486184,2,0
952,0.959494207486184,3,0
952,0.959494207486184,4,0
952,0.959494207486184,5,0
952,0.959494207486184,6,0
952,0.959494207486184,7,0
952,0.959494207486184,8,43
953,-2.58921409793668,0,3355
953,-2.58921409793668,1,1602
953,-2.58921409793668,2,0
953,-2.58921409793668,3,0
953,-2.58921409793668,4,0
953,-2.58921409793668,5,0
953,-2.58921409793668,6,0
953,-2.58921409793668,7,0
953,-2.58921409793668,8,43
954,0.2889230443558881,0,3357
954,0.2889230443558881,1,1600
954,0.2889230443558881,2,0
954,0.2889230443558881,3,0
954,0.2889230443558881,4,0
954,0.2889230443558881,5,0
954,0.2889230443558881,6,0
954,0.2889230443558881,7,0
954,0.2889230443558881,8,43
